"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990724_001.tif","Page","Page 1","1","ark:/21198/z1cd07r6","ark:/21198/z1fr94sw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr94sw"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990724_002.tif","Page","Page 2","2","ark:/21198/z1cd07r6","ark:/21198/z1b08d3b","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b08d3b"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990724_003.tif","Page","Page 3","3","ark:/21198/z1cd07r6","ark:/21198/z1677ngz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1677ngz"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990725_001.tif","Page","Page 1","1","ark:/21198/z17m9gxk","ark:/21198/z12k5m2m","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12k5m2m"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990725_002.tif","Page","Page 2","2","ark:/21198/z17m9gxk","ark:/21198/z1xt53pn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xt53pn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990725_003.tif","Page","Page 3","3","ark:/21198/z17m9gxk","ark:/21198/z1t24bz7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t24bz7"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990726_001.tif","Page","Page 1","1","ark:/21198/z13v8r68","ark:/21198/z1p93m4k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p93m4k"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990726_002.tif","Page","Page 2","2","ark:/21198/z13v8r68","ark:/21198/z1jj2vbz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jj2vbz"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990726_003.tif","Page","Page 3","3","ark:/21198/z13v8r68","ark:/21198/z1ds23ph","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ds23ph"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990727_001.tif","Page","Page 1","1","ark:/21198/z1066pz2","ark:/21198/z19402ct","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19402ct"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990727_002.tif","Page","Page 2","2","ark:/21198/z1066pz2","ark:/21198/z15b99p0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b99p0"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990727_003.tif","Page","Page 3","3","ark:/21198/z1066pz2","ark:/21198/z11k8k21","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k8k21"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990728_001.tif","Page","Page 1","1","ark:/21198/z1vf66g5","ark:/21198/z1wt82ht","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt82ht"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990728_002.tif","Page","Page 2","2","ark:/21198/z1vf66g5","ark:/21198/z1s279qh","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s279qh"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990728_003.tif","Page","Page 3","3","ark:/21198/z1vf66g5","ark:/21198/z1n96jzb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n96jzb"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990729_001.tif","Page","Page 1","1","ark:/21198/z1qp5ftb","ark:/21198/z1hj5t8g","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hj5t8g"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990729_002.tif","Page","Page 2","2","ark:/21198/z1qp5ftb","ark:/21198/z1cw3rw5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cw3rw5"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990729_003.tif","Page","Page 3","3","ark:/21198/z1qp5ftb","ark:/21198/z184317f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz184317f"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990731_001.tif","Page","Page 1","1","ark:/21198/z1kx4q31","ark:/21198/z14c28km","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14c28km"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990731_002.tif","Page","Page 2","2","ark:/21198/z1kx4q31","ark:/21198/z10m1hvw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10m1hvw"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990731_003.tif","Page","Page 3","3","ark:/21198/z1kx4q31","ark:/21198/z1vv11bj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vv11bj"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990801_001.tif","Page","Page 1","1","ark:/21198/z1g53zb5","ark:/21198/z1r308kp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r308kp"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990801_002.tif","Page","Page 2","2","ark:/21198/z1g53zb5","ark:/21198/z1m99hwv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m99hwv"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990801_003.tif","Page","Page 3","3","ark:/21198/z1g53zb5","ark:/21198/z1gn7ggh","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn7ggh"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990802_001.tif","Page","Page 1","1","ark:/21198/z1bd36hg","ark:/21198/z1bw6qwk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw6qwk"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990802_002.tif","Page","Page 2","2","ark:/21198/z1bd36hg","ark:/21198/z174606d","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz174606d"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990802_003.tif","Page","Page 3","3","ark:/21198/z1bd36hg","ark:/21198/z13c57f7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13c57f7"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990803_001.tif","Page","Page 1","1","ark:/21198/z16n2ft6","ark:/21198/z1zm4qwn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zm4qwn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990803_002.tif","Page","Page 2","2","ark:/21198/z16n2ft6","ark:/21198/z1tv4048","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tv4048"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990803_003.tif","Page","Page 3","3","ark:/21198/z16n2ft6","ark:/21198/z1q337gr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q337gr"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990804_001.tif","Page","Page 1","1","ark:/21198/z1300dhh","ark:/21198/z1kf1649","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kf1649"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990804_002.tif","Page","Page 2","2","ark:/21198/z1300dhh","ark:/21198/z1fp0ff1","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fp0ff1"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990804_003.tif","Page","Page 3","3","ark:/21198/z1300dhh","ark:/21198/z19w9psn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w9psn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990805_001.tif","Page","Page 1","1","ark:/21198/z1z69x24","ark:/21198/z1648z0r","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1648z0r"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990805_002.tif","Page","Page 2","2","ark:/21198/z1z69x24","ark:/21198/z12c867z","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c867z"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990805_003.tif","Page","Page 3","3","ark:/21198/z1z69x24","ark:/21198/z1xm7pqt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm7pqt"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990807_001.tif","Page","Page 1","1","ark:/21198/z1tf95c7","ark:/21198/z1sv6z1z","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv6z1z"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990807_002.tif","Page","Page 2","2","ark:/21198/z1tf95c7","ark:/21198/z1p64wpd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p64wpd"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990807_003.tif","Page","Page 3","3","ark:/21198/z1tf95c7","ark:/21198/z1jf451c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jf451c"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990808_001.tif","Page","Page 1","1","ark:/21198/z1pp8dqd","ark:/21198/z1dp3d9n","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dp3d9n"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990808_002.tif","Page","Page 2","2","ark:/21198/z1pp8dqd","ark:/21198/z18x2nkx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18x2nkx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990808_003.tif","Page","Page 3","3","ark:/21198/z1pp8dqd","ark:/21198/z1551wt2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1551wt2"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990809_001.tif","Page","Page 1","1","ark:/21198/z1jx7nz7","ark:/21198/z11d152p","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11d152p"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990809_002.tif","Page","Page 2","2","ark:/21198/z1jx7nz7","ark:/21198/z1wn0nnw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wn0nnw"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990809_003.tif","Page","Page 3","3","ark:/21198/z1jx7nz7","ark:/21198/z1rz8m9w","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz8m9w"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990810_001.tif","Page","Page 1","1","ark:/21198/z1f56x5b","ark:/21198/z1n67vpt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n67vpt"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990810_002.tif","Page","Page 2","2","ark:/21198/z1f56x5b","ark:/21198/z1hf740b","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf740b"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990810_003.tif","Page","Page 3","3","ark:/21198/z1f56x5b","ark:/21198/z1cp6c6q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cp6c6q"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990811_001.tif","Page","Page 1","1","ark:/21198/z19d65f0","ark:/21198/z17x5mcn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17x5mcn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990811_002.tif","Page","Page 2","2","ark:/21198/z19d65f0","ark:/21198/z1454vn7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1454vn7"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990811_003.tif","Page","Page 3","3","ark:/21198/z19d65f0","ark:/21198/z10d4406","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10d4406"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990814_001.tif","Page","Page 1","1","ark:/21198/z15r4423","ark:/21198/z1vr29vx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vr29vx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990814_002.tif","Page","Page 2","2","ark:/21198/z15r4423","ark:/21198/z1r01k6t","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r01k6t"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990814_003.tif","Page","Page 3","3","ark:/21198/z15r4423","ark:/21198/z1m70tj0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m70tj0"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990815_001.tif","Page","Page 1","1","ark:/21198/z1203cf1","ark:/21198/z1gg02rr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gg02rr"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990815_002.tif","Page","Page 2","2","ark:/21198/z1203cf1","ark:/21198/z1bp9b0f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp9b0f"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990815_003.tif","Page","Page 3","3","ark:/21198/z1203cf1","ark:/21198/z16x8k8q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x8k8q"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990816_001.tif","Page","Page 1","1","ark:/21198/z1x72w06","ark:/21198/z1357tnn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1357tnn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990816_002.tif","Page","Page 2","2","ark:/21198/z1x72w06","ark:/21198/z1zh61dt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zh61dt"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990816_003.tif","Page","Page 3","3","ark:/21198/z1x72w06","ark:/21198/z1tr58sf","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tr58sf"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990817_001.tif","Page","Page 1","1","ark:/21198/z1sg248v","ark:/21198/z1q04j2f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q04j2f"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990817_002.tif","Page","Page 2","2","ark:/21198/z1sg248v","ark:/21198/z1k73sbq","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k73sbq"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990817_003.tif","Page","Page 3","3","ark:/21198/z1sg248v","ark:/21198/z1fg31jg","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fg31jg"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990818_001.tif","Page","Page 1","1","ark:/21198/z1nq1cfs","ark:/21198/z19q28v6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19q28v6"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990818_002.tif","Page","Page 2","2","ark:/21198/z1nq1cfs","ark:/21198/z15z1j5b","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15z1j5b"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990818_003.tif","Page","Page 3","3","ark:/21198/z1nq1cfs","ark:/21198/z1289gt7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1289gt7"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990819_001.tif","Page","Page 1","1","ark:/21198/z1hz0mn5","ark:/21198/z1xh90fp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh90fp"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990819_002.tif","Page","Page 2","2","ark:/21198/z1hz0mn5","ark:/21198/z1sr87qz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr87qz"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990819_003.tif","Page","Page 3","3","ark:/21198/z1hz0mn5","ark:/21198/z1p07gw6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p07gw6"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990821_001.tif","Page","Page 1","1","ark:/21198/z1d59vzn","ark:/21198/z1j76r30","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j76r30"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990821_002.tif","Page","Page 2","2","ark:/21198/z1d59vzn","ark:/21198/z1dg60d3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dg60d3"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990822_001.tif","Page","Page 1","1","ark:/21198/z18h7tqj","ark:/21198/z18t3z45","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18t3z45"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990822_002.tif","Page","Page 2","2","ark:/21198/z18h7tqj","ark:/21198/z15236fk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15236fk"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990822_003.tif","Page","Page 3","3","ark:/21198/z18h7tqj","ark:/21198/z1192fsr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1192fsr"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990823_001.tif","Page","Page 1","1","ark:/21198/z14r730m","ark:/21198/z1wj1z9g","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wj1z9g"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990823_002.tif","Page","Page 2","2","ark:/21198/z14r730m","ark:/21198/z1rs16gs","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rs16gs"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990823_003.tif","Page","Page 3","3","ark:/21198/z14r730m","ark:/21198/z1n10fqx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n10fqx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990824_001.tif","Page","Page 1","1","ark:/21198/z1106bb3","ark:/21198/z1h79q1h","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h79q1h"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990824_002.tif","Page","Page 2","2","ark:/21198/z1106bb3","ark:/21198/z1ck7nn6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck7nn6"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990824_003.tif","Page","Page 3","3","ark:/21198/z1106bb3","ark:/21198/z17t6wzx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t6wzx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990825_001.tif","Page","Page 1","1","ark:/21198/z1w75ttz","ark:/21198/z14265bn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14265bn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990825_002.tif","Page","Page 2","2","ark:/21198/z1w75ttz","ark:/21198/z1095dmx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1095dmx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990825_003.tif","Page","Page 3","3","ark:/21198/z1w75ttz","ark:/21198/z1vj4x4n","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vj4x4n"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990826_001.tif","Page","Page 1","1","ark:/21198/z1rg532k","ark:/21198/z1qs45bd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qs45bd"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990826_002.tif","Page","Page 2","2","ark:/21198/z1rg532k","ark:/21198/z1m13dpw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m13dpw"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990826_003.tif","Page","Page 3","3","ark:/21198/z1rg532k","ark:/21198/z1gc1c8j","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gc1c8j"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990828_001.tif","Page","Page 1","1","ark:/21198/z1mq4b8z","ark:/21198/z1bm0mmq","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bm0mmq"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990828_002.tif","Page","Page 2","2","ark:/21198/z1mq4b8z","ark:/21198/z16t9vzb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t9vzb"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990828_003.tif","Page","Page 3","3","ark:/21198/z1mq4b8z","ark:/21198/z132945t","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz132945t"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990829_001.tif","Page","Page 1","1","ark:/21198/z1gz3kkp","ark:/21198/z1z98mm7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z98mm7"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990829_002.tif","Page","Page 2","2","ark:/21198/z1gz3kkp","ark:/21198/z1tj7vv2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj7vv2"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990829_003.tif","Page","Page 3","3","ark:/21198/z1gz3kkp","ark:/21198/z1ps745k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps745k"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990830_001.tif","Page","Page 1","1","ark:/21198/z1c91j80","ark:/21198/z1k452vg","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k452vg"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990830_002.tif","Page","Page 2","2","ark:/21198/z1c91j80","ark:/21198/z1fc4b62","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fc4b62"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990830_003.tif","Page","Page 3","3","ark:/21198/z1c91j80","ark:/21198/z19m3khs","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19m3khs"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990831_001.tif","Page","Page 1","1","ark:/21198/z17j0skq","ark:/21198/z15v2ts2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15v2ts2"
