File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194607_017.tif,Page,Page 17,215,17,open,ark:/21198/z10p3s81,ark:/21198/z1fr2pvr,ark:/21198/z1gj2b7s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj2b7s,1946,1946-07 (año 02 | num. 12)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194607_018.tif,Page,Page 18,216,18,open,ark:/21198/z10p3s81,ark:/21198/z1fr2pvr,ark:/21198/z1bs1kf5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1kf5,1946,1946-07 (año 02 | num. 12)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_001.tif,Page,Page 1,217,1,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1710tqr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710tqr,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_002.tif,Page,Page 2,218,2,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z13802zz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13802zz,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_003.tif,Page,Page 3,219,3,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1zg9kg4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9kg4,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_004.tif,Page,Page 4,220,4,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1tt7j71,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7j71,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_005.tif,Page,Page 5,221,5,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1q26shm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26shm,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_006.tif,Page,Page 6,222,6,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1k961tq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k961tq,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_007.tif,Page,Page 7,223,7,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1fj593d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj593d,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_008.tif,Page,Page 8,224,8,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z19s4j9s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4j9s,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_009.tif,Page,Page 9,225,9,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1613skc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613skc,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_010.tif,Page,Page 10,226,10,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z12831tk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12831tk,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_011.tif,Page,Page 11,227,11,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1xm17s2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm17s2,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_012.tif,Page,Page 12,228,12,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1sv0h2r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0h2r,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_013.tif,Page,Page 13,229,13,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1p29rdp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29rdp,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_014.tif,Page,Page 14,230,14,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1j990pb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j990pb,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_015.tif,Page,Page 15,231,15,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1dj87x5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj87x5,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_016.tif,Page,Page 16,232,16,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z18s7h6v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7h6v,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_017.tif,Page,Page 17,233,17,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z1516rgf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516rgf,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194608_018.tif,Page,Page 18,234,18,open,ark:/21198/z10p3s81,ark:/21198/z1b01z39,ark:/21198/z11c4q40,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4q40,1946,1946-08 (año 02 | num. 13)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_001.tif,Page,Page 1,235,1,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1wm46np,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm46np,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_002.tif,Page,Page 2,236,2,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1rv3g08,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv3g08,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_003.tif,Page,Page 3,237,3,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1n32q6z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32q6z,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_004.tif,Page,Page 4,238,4,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1hb1zg7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1zg7,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_005.tif,Page,Page 5,239,5,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1ck16qf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck16qf,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_006.tif,Page,Page 6,240,6,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z17t0g04,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0g04,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_007.tif,Page,Page 7,241,7,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1448dqx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448dqx,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_008.tif,Page,Page 8,242,8,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z10c7p12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7p12,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_009.tif,Page,Page 9,243,9,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1vm75jr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm75jr,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_010.tif,Page,Page 10,244,10,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1qv6dt1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv6dt1,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_011.tif,Page,Page 11,245,11,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1m35p14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35p14,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_012.tif,Page,Page 12,246,12,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1gb4xbv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4xbv,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_013.tif,Page,Page 13,247,13,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1bp2w3r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2w3r,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_014.tif,Page,Page 14,248,14,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z16x24bz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x24bz,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_015.tif,Page,Page 15,249,15,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1351cn0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1351cn0,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_016.tif,Page,Page 16,250,16,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1zd0w65,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0w65,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_017.tif,Page,Page 17,251,17,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1tn04fc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn04fc,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194609_018.tif,Page,Page 18,252,18,open,ark:/21198/z10p3s81,ark:/21198/z1699wsb,ark:/21198/z1pv9cpn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv9cpn,1946,1946-09 (año 02 | num. 14)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_001.tif,Page,Page 1,253,1,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1k38mxs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38mxs,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_002.tif,Page,Page 2,254,2,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1ff6kms,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6kms,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_003.tif,Page,Page 3,255,3,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z19p5tw2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5tw2,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_004.tif,Page,Page 4,256,4,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z15x536k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x536k,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_005.tif,Page,Page 5,257,5,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1254bhm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1254bhm,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_006.tif,Page,Page 6,258,6,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1xd3tz1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3tz1,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_007.tif,Page,Page 7,259,7,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1sn338j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn338j,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_008.tif,Page,Page 8,260,8,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1nw2bhc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw2bhc,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_009.tif,Page,Page 9,261,9,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1j7096p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j7096p,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_010.tif,Page,Page 10,262,10,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1df9jgd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9jgd,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_011.tif,Page,Page 11,263,11,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z18p8ss4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8ss4,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_012.tif,Page,Page 12,264,12,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z14x8226,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x8226,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_013.tif,Page,Page 13,265,13,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z11579bs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11579bs,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_014.tif,Page,Page 14,266,14,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1wd6stn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6stn,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_015.tif,Page,Page 15,267,15,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1rn6245,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn6245,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_016.tif,Page,Page 16,268,16,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1n040t2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n040t2,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_017.tif,Page,Page 17,269,17,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1h73829,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h73829,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194610_018.tif,Page,Page 18,270,18,open,ark:/21198/z10p3s81,ark:/21198/z12j952d,ark:/21198/z1cg2hc1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2hc1,1946,1946-10 (año 02 | num. 15)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_001.tif,Page,Page 1,271,1,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z17q1rq6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1rq6,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_002.tif,Page,Page 2,272,2,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z13z10zd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z10zd,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_003.tif,Page,Page 3,273,3,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z106087d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz106087d,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_004.tif,Page,Page 4,274,4,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1vd9rqq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9rqq,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_005.tif,Page,Page 5,275,5,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1qr7qdq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7qdq,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_006.tif,Page,Page 6,276,6,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1m06zqr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06zqr,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_007.tif,Page,Page 7,277,7,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1g7670t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g7670t,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_008.tif,Page,Page 8,278,8,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1bg5g9j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg5g9j,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_009.tif,Page,Page 9,279,9,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z16q4qhx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4qhx,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_010.tif,Page,Page 10,280,10,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z12z3ztn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3ztn,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_011.tif,Page,Page 11,281,11,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1z63g9m,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63g9m,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_012.tif,Page,Page 12,282,12,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1tj1dzr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj1dzr,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_013.tif,Page,Page 13,283,13,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1ps0p7f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0p7f,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_014.tif,Page,Page 14,284,14,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1k09xkc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09xkc,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_015.tif,Page,Page 15,285,15,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z1f795v1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f795v1,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_016.tif,Page,Page 16,286,16,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z19g8f4q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g8f4q,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_017.tif,Page,Page 17,287,17,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z15q7pcj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7pcj,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194611_018.tif,Page,Page 18,288,18,open,ark:/21198/z10p3s81,ark:/21198/z1xs8np2,ark:/21198/z11z6xp8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6xp8,1946,1946-11 (año 02 | num. 16)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_001.tif,Page,Page 1,289,1,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1x954kj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x954kj,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_002.tif,Page,Page 2,290,2,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1sj4cvt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj4cvt,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_003.tif,Page,Page 3,291,3,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1ns3n6d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3n6d,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_004.tif,Page,Page 4,292,4,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1j12wg0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12wg0,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_005.tif,Page,Page 5,293,5,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1d824q6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d824q6,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_006.tif,Page,Page 6,294,6,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z18h1d1b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h1d1b,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_007.tif,Page,Page 7,295,7,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z14r0n85,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0n85,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_008.tif,Page,Page 8,296,8,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1128kx2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128kx2,1946,1946-12 (año 02 | num. 17)
