File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231018_006.tif,Page,Page 6,200,6,ark:/21198/z10s29nt,ark:/21198/z13f79wb,ark:/21198/z15t66t7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t66t7,1923,1923-10-18 (vol. 04 | no. 22)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231018_007.tif,Page,Page 7,201,7,ark:/21198/z10s29nt,ark:/21198/z13f79wb,ark:/21198/z1225g2s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225g2s,1923,1923-10-18 (vol. 04 | no. 22)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231018_008.tif,Page,Page 8,202,8,ark:/21198/z10s29nt,ark:/21198/z13f79wb,ark:/21198/z1x94zmj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94zmj,1923,1923-10-18 (vol. 04 | no. 22)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231025_001.tif,Page,Page 1,203,1,ark:/21198/z10s29nt,ark:/21198/z1zp6tcm,ark:/21198/z1sn2x83,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2x83,1923,1923-10-25 (vol. 04 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231025_002.tif,Page,Page 2,204,2,ark:/21198/z10s29nt,ark:/21198/z1zp6tcm,ark:/21198/z1nw25h9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw25h9,1923,1923-10-25 (vol. 04 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231025_003.tif,Page,Page 3,205,3,ark:/21198/z10s29nt,ark:/21198/z1zp6tcm,ark:/21198/z1j41dtb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41dtb,1923,1923-10-25 (vol. 04 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231025_004.tif,Page,Page 4,206,4,ark:/21198/z10s29nt,ark:/21198/z1zp6tcm,ark:/21198/z1dc0p5x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0p5x,1923,1923-10-25 (vol. 04 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231025_005.tif,Page,Page 5,207,5,ark:/21198/z10s29nt,ark:/21198/z1zp6tcm,ark:/21198/z18k9xcr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k9xcr,1923,1923-10-25 (vol. 04 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231025_006.tif,Page,Page 6,208,6,ark:/21198/z10s29nt,ark:/21198/z1zp6tcm,ark:/21198/z14t95pv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t95pv,1923,1923-10-25 (vol. 04 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231025_007.tif,Page,Page 7,209,7,ark:/21198/z10s29nt,ark:/21198/z1zp6tcm,ark:/21198/z1128dx0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128dx0,1923,1923-10-25 (vol. 04 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231025_008.tif,Page,Page 8,210,8,ark:/21198/z10s29nt,ark:/21198/z1zp6tcm,ark:/21198/z1wd6mv1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6mv1,1923,1923-10-25 (vol. 04 | no. 23)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231101_001.tif,Page,Page 1,211,1,ark:/21198/z10s29nt,ark:/21198/z1tx62n8,ark:/21198/z1rn5w4q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5w4q,1923,1923-11-01 (vol. 04 | no. 24)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231101_002.tif,Page,Page 2,212,2,ark:/21198/z10s29nt,ark:/21198/z1tx62n8,ark:/21198/z1mw54dc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw54dc,1923,1923-11-01 (vol. 04 | no. 24)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231101_003.tif,Page,Page 3,213,3,ark:/21198/z10s29nt,ark:/21198/z1tx62n8,ark:/21198/z1h44crv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44crv,1923,1923-11-01 (vol. 04 | no. 24)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231101_004.tif,Page,Page 4,214,4,ark:/21198/z10s29nt,ark:/21198/z1tx62n8,ark:/21198/z1cc3n03,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3n03,1923,1923-11-01 (vol. 04 | no. 24)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231101_005.tif,Page,Page 5,215,5,ark:/21198/z10s29nt,ark:/21198/z1tx62n8,ark:/21198/z17m2w7x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2w7x,1923,1923-11-01 (vol. 04 | no. 24)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231101_006.tif,Page,Page 6,216,6,ark:/21198/z10s29nt,ark:/21198/z1tx62n8,ark:/21198/z13v24g4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v24g4,1923,1923-11-01 (vol. 04 | no. 24)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231101_007.tif,Page,Page 7,217,7,ark:/21198/z10s29nt,ark:/21198/z1tx62n8,ark:/21198/z106038s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz106038s,1923,1923-11-01 (vol. 04 | no. 24)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231108_001.tif,Page,Page 1,218,1,ark:/21198/z10s29nt,ark:/21198/z1q559vz,ark:/21198/z1vd9kr3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9kr3,1923,1923-11-08 (vol. 04 | no. 25)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231108_002.tif,Page,Page 2,219,2,ark:/21198/z10s29nt,ark:/21198/z1q559vz,ark:/21198/z1qn8v27,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8v27,1923,1923-11-08 (vol. 04 | no. 25)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231108_003.tif,Page,Page 3,220,3,ark:/21198/z10s29nt,ark:/21198/z1q559vz,ark:/21198/z1kw83bw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw83bw,1923,1923-11-08 (vol. 04 | no. 25)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231108_004.tif,Page,Page 4,221,4,ark:/21198/z10s29nt,ark:/21198/z1q559vz,ark:/21198/z1g47bmg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47bmg,1923,1923-11-08 (vol. 04 | no. 25)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231108_005.tif,Page,Page 5,222,5,ark:/21198/z10s29nt,ark:/21198/z1q559vz,ark:/21198/z1bc6ktv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6ktv,1923,1923-11-08 (vol. 04 | no. 25)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231108_006.tif,Page,Page 6,223,6,ark:/21198/z10s29nt,ark:/21198/z1q559vz,ark:/21198/z16m5v3j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5v3j,1923,1923-11-08 (vol. 04 | no. 25)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231108_007.tif,Page,Page 7,224,7,ark:/21198/z10s29nt,ark:/21198/z1q559vz,ark:/21198/z12z3stk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3stk,1923,1923-11-08 (vol. 04 | no. 25)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231108_008.tif,Page,Page 8,225,8,ark:/21198/z10s29nt,ark:/21198/z1q559vz,ark:/21198/z1z6399j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z6399j,1923,1923-11-08 (vol. 04 | no. 25)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231115_001.tif,Page,Page 1,226,1,ark:/21198/z10s29nt,ark:/21198/z1kd4k4n,ark:/21198/z1tf2jm8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2jm8,1923,1923-11-15 (vol. 04 | no. 26)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231115_002.tif,Page,Page 2,227,2,ark:/21198/z10s29nt,ark:/21198/z1kd4k4n,ark:/21198/z1pp1szf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1szf,1923,1923-11-15 (vol. 04 | no. 26)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231115_003.tif,Page,Page 3,228,3,ark:/21198/z10s29nt,ark:/21198/z1kd4k4n,ark:/21198/z1jx1262,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx1262,1923,1923-11-15 (vol. 04 | no. 26)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231115_004.tif,Page,Page 4,229,4,ark:/21198/z10s29nt,ark:/21198/z1kd4k4n,ark:/21198/z1f509f6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f509f6,1923,1923-11-15 (vol. 04 | no. 26)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231115_005.tif,Page,Page 5,230,5,ark:/21198/z10s29nt,ark:/21198/z1kd4k4n,ark:/21198/z19c9jpg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9jpg,1923,1923-11-15 (vol. 04 | no. 26)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231115_006.tif,Page,Page 6,231,6,ark:/21198/z10s29nt,ark:/21198/z1kd4k4n,ark:/21198/z15q7hcg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7hcg,1923,1923-11-15 (vol. 04 | no. 26)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231115_007.tif,Page,Page 7,232,7,ark:/21198/z10s29nt,ark:/21198/z1kd4k4n,ark:/21198/z11z6rp6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6rp6,1923,1923-11-15 (vol. 04 | no. 26)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231115_008.tif,Page,Page 8,233,8,ark:/21198/z10s29nt,ark:/21198/z1kd4k4n,ark:/21198/z1x6686m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x6686m,1923,1923-11-15 (vol. 04 | no. 26)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231122_001.tif,Page,Page 1,234,1,ark:/21198/z10s29nt,ark:/21198/z1fn3tfc,ark:/21198/z1sf5hgw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5hgw,1923,1923-11-22 (vol. 04 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231122_002.tif,Page,Page 2,235,2,ark:/21198/z10s29nt,ark:/21198/z1fn3tfc,ark:/21198/z1np4rp8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4rp8,1923,1923-11-22 (vol. 04 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231122_003.tif,Page,Page 3,236,3,ark:/21198/z10s29nt,ark:/21198/z1fn3tfc,ark:/21198/z1hx40xg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx40xg,1923,1923-11-22 (vol. 04 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231122_004.tif,Page,Page 4,237,4,ark:/21198/z10s29nt,ark:/21198/z1fn3tfc,ark:/21198/z1d53851,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53851,1923,1923-11-22 (vol. 04 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231122_005.tif,Page,Page 5,238,5,ark:/21198/z10s29nt,ark:/21198/z1fn3tfc,ark:/21198/z18h170t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h170t,1923,1923-11-22 (vol. 04 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231122_006.tif,Page,Page 6,239,6,ark:/21198/z10s29nt,ark:/21198/z1fn3tfc,ark:/21198/z14r0g7n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0g7n,1923,1923-11-22 (vol. 04 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231122_007.tif,Page,Page 7,240,7,ark:/21198/z10s29nt,ark:/21198/z1fn3tfc,ark:/21198/z10z9qk8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9qk8,1923,1923-11-22 (vol. 04 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231122_008.tif,Page,Page 8,241,8,ark:/21198/z10s29nt,ark:/21198/z1fn3tfc,ark:/21198/z1w69727,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w69727,1923,1923-11-22 (vol. 04 | no. 27)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231129_001.tif,Page,Page 1,242,1,ark:/21198/z10s29nt,ark:/21198/z1b01s2s,ark:/21198/z1rf8gbh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8gbh,1923,1923-11-29 (vol. 04 | no. 28)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231129_002.tif,Page,Page 2,243,2,ark:/21198/z10s29nt,ark:/21198/z1b01s2s,ark:/21198/z1mp7qjw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7qjw,1923,1923-11-29 (vol. 04 | no. 28)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231129_003.tif,Page,Page 3,244,3,ark:/21198/z10s29nt,ark:/21198/z1b01s2s,ark:/21198/z1gx6zt5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6zt5,1923,1923-11-29 (vol. 04 | no. 28)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231129_004.tif,Page,Page 4,245,4,ark:/21198/z10s29nt,ark:/21198/z1b01s2s,ark:/21198/z1c84xkc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84xkc,1923,1923-11-29 (vol. 04 | no. 28)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231129_005.tif,Page,Page 5,246,5,ark:/21198/z10s29nt,ark:/21198/z1b01s2s,ark:/21198/z17h45tk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h45tk,1923,1923-11-29 (vol. 04 | no. 28)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231129_006.tif,Page,Page 6,247,6,ark:/21198/z10s29nt,ark:/21198/z1b01s2s,ark:/21198/z13r3f4q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3f4q,1923,1923-11-29 (vol. 04 | no. 28)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231129_007.tif,Page,Page 7,248,7,ark:/21198/z10s29nt,ark:/21198/z1b01s2s,ark:/21198/z1002pd9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002pd9,1923,1923-11-29 (vol. 04 | no. 28)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231129_008.tif,Page,Page 8,249,8,ark:/21198/z10s29nt,ark:/21198/z1b01s2s,ark:/21198/z1v725wj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v725wj,1923,1923-11-29 (vol. 04 | no. 28)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231206_001.tif,Page,Page 1,250,1,ark:/21198/z10s29nt,ark:/21198/z16711fs,ark:/21198/z1qg1f57,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1f57,1923,1923-12-06 (vol. 04 | no. 29)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231206_002.tif,Page,Page 2,251,2,ark:/21198/z10s29nt,ark:/21198/z16711fs,ark:/21198/z1kq0pd2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0pd2,1923,1923-12-06 (vol. 04 | no. 29)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231206_003.tif,Page,Page 3,252,3,ark:/21198/z10s29nt,ark:/21198/z16711fs,ark:/21198/z1g18n2c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18n2c,1923,1923-12-06 (vol. 04 | no. 29)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231206_004.tif,Page,Page 4,253,4,ark:/21198/z10s29nt,ark:/21198/z16711fs,ark:/21198/z1b87wc3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87wc3,1923,1923-12-06 (vol. 04 | no. 29)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231206_005.tif,Page,Page 5,254,5,ark:/21198/z10s29nt,ark:/21198/z16711fs,ark:/21198/z16h74p6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h74p6,1923,1923-12-06 (vol. 04 | no. 29)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231206_006.tif,Page,Page 6,255,6,ark:/21198/z10s29nt,ark:/21198/z16711fs,ark:/21198/z12r6czg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6czg,1923,1923-12-06 (vol. 04 | no. 29)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231206_007.tif,Page,Page 7,256,7,ark:/21198/z10s29nt,ark:/21198/z16711fs,ark:/21198/z1z05wdm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05wdm,1923,1923-12-06 (vol. 04 | no. 29)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231206_008.tif,Page,Page 8,257,8,ark:/21198/z10s29nt,ark:/21198/z16711fs,ark:/21198/z1t754qq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t754qq,1923,1923-12-06 (vol. 04 | no. 29)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_001.tif,Page,Page 1,258,1,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1pg4czj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4czj,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_002.tif,Page,Page 2,259,2,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1jt2bp0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2bp0,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_003.tif,Page,Page 3,260,3,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1f21kzk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21kzk,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_004.tif,Page,Page 4,261,4,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1990v95,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990v95,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_005.tif,Page,Page 5,262,5,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z15j03jc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j03jc,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_006.tif,Page,Page 6,263,6,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z11r9bt3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9bt3,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_007.tif,Page,Page 7,264,7,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1x08vb4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08vb4,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_008.tif,Page,Page 8,265,8,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1sb6t14,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6t14,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_009.tif,Page,Page 9,266,9,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1nk629s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk629s,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_010.tif,Page,Page 10,267,10,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1ht59mh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht59mh,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_011.tif,Page,Page 11,268,11,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1d24jxj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24jxj,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_012.tif,Page,Page 12,269,12,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1893t67,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893t67,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_013.tif,Page,Page 13,270,13,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z14j32ff,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j32ff,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_014.tif,Page,Page 14,271,14,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z10s29qq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s29qq,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19231218_015.tif,Page,Page 15,272,15,ark:/21198/z10s29nt,ark:/21198/z12g08q2,ark:/21198/z1w40hmm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40hmm,1923,1923-12-18 (vol. 04 | no. 30)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240103_001.tif,Page,Page 1,273,1,ark:/21198/z10s29nt,ark:/21198/z1xp9s6s,ark:/21198/z1rb9rvw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9rvw,1924,1924-01-03 (vol. 05 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240103_002.tif,Page,Page 2,274,2,ark:/21198/z10s29nt,ark:/21198/z1xp9s6s,ark:/21198/z1mk915d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk915d,1924,1924-01-03 (vol. 05 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240103_003.tif,Page,Page 3,275,3,ark:/21198/z10s29nt,ark:/21198/z1xp9s6s,ark:/21198/z1gt88g4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt88g4,1924,1924-01-03 (vol. 05 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240103_004.tif,Page,Page 4,276,4,ark:/21198/z10s29nt,ark:/21198/z1xp9s6s,ark:/21198/z1c27hrq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27hrq,1924,1924-01-03 (vol. 05 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240103_005.tif,Page,Page 5,277,5,ark:/21198/z10s29nt,ark:/21198/z1xp9s6s,ark:/21198/z1796rz3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796rz3,1924,1924-01-03 (vol. 05 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240103_006.tif,Page,Page 6,278,6,ark:/21198/z10s29nt,ark:/21198/z1xp9s6s,ark:/21198/z13j618m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j618m,1924,1924-01-03 (vol. 05 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240103_007.tif,Page,Page 7,279,7,ark:/21198/z10s29nt,ark:/21198/z1xp9s6s,ark:/21198/z1zw4773,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw4773,1924,1924-01-03 (vol. 05 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240103_008.tif,Page,Page 8,280,8,ark:/21198/z10s29nt,ark:/21198/z1xp9s6s,ark:/21198/z1v43gg7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43gg7,1924,1924-01-03 (vol. 05 | no. 01)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240110_001.tif,Page,Page 1,281,1,ark:/21198/z10s29nt,ark:/21198/z1sx91f0,ark:/21198/z1qc2qsz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2qsz,1924,1924-01-10 (vol. 05 | no. 02)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240110_002.tif,Page,Page 2,282,2,ark:/21198/z10s29nt,ark:/21198/z1sx91f0,ark:/21198/z1km204x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km204x,1924,1924-01-10 (vol. 05 | no. 02)
Masters/othermasters/DEPprogreso/images/ihc_progreso_19240110_003.tif,Page,Page 3,283,3,ark:/21198/z10s29nt,ark:/21198/z1sx91f0,ark:/21198/z1fv17b9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv17b9,1924,1924-01-10 (vol. 05 | no. 02)
