File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Visibility,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_016.tif,Page,Page 16,241,16,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1fv1c3t,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv1c3t,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_017.tif,Page,Page 17,242,17,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1b30mcd,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30mcd,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_018.tif,Page,Page 18,243,18,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1699vk7,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699vk7,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_019.tif,Page,Page 19,244,19,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z12j93vw,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j93vw,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_020.tif,Page,Page 20,245,20,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1xw79tc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw79tc,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_021.tif,Page,Page 21,246,21,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1t46k4t,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46k4t,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_022.tif,Page,Page 22,247,22,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1pc5tfj,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5tfj,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_023.tif,Page,Page 23,248,23,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1jm52q6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm52q6,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_024.tif,Page,Page 24,249,24,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1dv49z1,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv49z1,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_025.tif,Page,Page 25,250,25,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1933k6k,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933k6k,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_026.tif,Page,Page 26,251,26,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z15b2tgv,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2tgv,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_027.tif,Page,Page 27,252,27,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z11p0s5v,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0s5v,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_028.tif,Page,Page 28,253,28,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1wx08rf,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx08rf,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_029.tif,Page,Page 29,254,29,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1s49j2b,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49j2b,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_030.tif,Page,Page 30,255,30,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1nc8s95,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8s95,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_031.tif,Page,Page 31,256,31,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1hm81hx,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm81hx,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_032.tif,Page,Page 32,257,32,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1cv78rr,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv78rr,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_033.tif,Page,Page 33,258,33,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1836j26,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836j26,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_034.tif,Page,Page 34,259,34,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z14f4gqb,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4gqb,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_035.tif,Page,Page 35,260,35,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z10p3r2x,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3r2x,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_036.tif,Page,Page 36,261,36,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1vx37m2,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx37m2,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_037.tif,Page,Page 37,262,37,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1r52gtr,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52gtr,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_038.tif,Page,Page 38,263,38,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1md1r3f,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1r3f,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_039.tif,Page,Page 39,264,39,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1gn1096,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn1096,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_040.tif,Page,Page 40,265,40,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z1bw07nc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw07nc,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_041.tif,Page,Page 41,266,41,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z17686b4,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17686b4,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194201_042.tif,Page,Page 42,267,42,ark:/21198/z11r9gj5,ark:/21198/z14j365h,ark:/21198/z13f7fp9,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7fp9,1942,1942-01 (vol. 02 | no. 09)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_001.tif,Page,Page 1,268,1,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1zp6z5k,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6z5k,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_002.tif,Page,Page 2,269,2,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1tx66f7,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx66f7,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_003.tif,Page,Page 3,270,3,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1q55fpc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55fpc,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_004.tif,Page,Page 4,271,4,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1kd4px6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd4px6,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_005.tif,Page,Page 5,272,5,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1fn3z7b,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3z7b,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_006.tif,Page,Page 6,273,6,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1b01wws,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01wws,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_007.tif,Page,Page 7,274,7,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1671586,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1671586,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_008.tif,Page,Page 8,275,8,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z12g0djg,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0djg,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_009.tif,Page,Page 9,276,9,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1xp9x16,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9x16,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_010.tif,Page,Page 10,277,10,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1sx958d,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx958d,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_011.tif,Page,Page 11,278,11,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1p58dj0,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p58dj0,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_012.tif,Page,Page 12,279,12,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1jd7nvq,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7nvq,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_013.tif,Page,Page 13,280,13,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1dr5mgt,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5mgt,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_014.tif,Page,Page 14,281,14,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1904vt9,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904vt9,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_015.tif,Page,Page 15,282,15,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z157443c,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz157443c,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_016.tif,Page,Page 16,283,16,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z11g3c9r,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g3c9r,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_017.tif,Page,Page 17,284,17,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1wq2vvh,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2vvh,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_018.tif,Page,Page 18,285,18,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1rz2434,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz2434,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_019.tif,Page,Page 19,286,19,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1n61cfm,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n61cfm,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_020.tif,Page,Page 20,287,20,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1hh9b25,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9b25,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_021.tif,Page,Page 21,288,21,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1cr8kfs,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8kfs,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_022.tif,Page,Page 22,289,22,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1807tqc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807tqc,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_023.tif,Page,Page 23,290,23,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z14772zk,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14772zk,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_024.tif,Page,Page 24,291,24,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z10g6b6t,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g6b6t,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_025.tif,Page,Page 25,292,25,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1vq5tpp,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5tpp,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_026.tif,Page,Page 26,293,26,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1r23sfw,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23sfw,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_027.tif,Page,Page 27,294,27,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1m931p3,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m931p3,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_028.tif,Page,Page 28,295,28,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1gj2924,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj2924,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_029.tif,Page,Page 29,296,29,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1bs1j8h,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1j8h,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_030.tif,Page,Page 30,297,30,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1710sj3,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710sj3,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_031.tif,Page,Page 31,298,31,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z13801s9,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13801s9,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194202_194203_032.tif,Page,Page 32,299,32,ark:/21198/z11r9gj5,ark:/21198/z10s2fdb,ark:/21198/z1zg9j9g,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9j9g,1942,"1942-02, 1942-03 (vol. 02 | no. 10-11)"
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_001.tif,Page,Page 1,300,1,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1tt7h0g,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7h0g,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_002.tif,Page,Page 2,301,2,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1q26r82,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26r82,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_003.tif,Page,Page 3,302,3,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1k960mm,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k960mm,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_004.tif,Page,Page 4,303,4,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1fj57ww,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj57ww,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_005.tif,Page,Page 5,304,5,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z19s4h3p,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4h3p,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_006.tif,Page,Page 6,305,6,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1613rc8,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613rc8,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_007.tif,Page,Page 7,306,7,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z12830mg,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12830mg,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_008.tif,Page,Page 8,307,8,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1xm16kz,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm16kz,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_009.tif,Page,Page 9,308,9,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1sv0fv7,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0fv7,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_010.tif,Page,Page 10,309,10,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1p29q6k,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29q6k,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_011.tif,Page,Page 11,310,11,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1j98zgv,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98zgv,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_012.tif,Page,Page 12,311,12,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1dj86q2,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj86q2,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_013.tif,Page,Page 13,312,13,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z18s7fzw,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7fzw,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_014.tif,Page,Page 14,313,14,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1516q7w,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516q7w,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_015.tif,Page,Page 15,314,15,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z11c4nzx,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4nzx,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_016.tif,Page,Page 16,315,16,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1wm45g1,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm45g1,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_017.tif,Page,Page 17,316,17,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1rv3dt6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv3dt6,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_018.tif,Page,Page 18,317,18,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1n32p19,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32p19,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_019.tif,Page,Page 19,318,19,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1hb1x9k,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1x9k,1942,1942-04 (vol. 2 | no. 12)
Masters/othermasters/DEPfundamentos/images/1942/ihc_fundamentos_194204_020.tif,Page,Page 20,319,20,ark:/21198/z11r9gj5,ark:/21198/z1w11xv2,ark:/21198/z1ck15hb,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck15hb,1942,1942-04 (vol. 2 | no. 12)
