File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1947/catc_mansenyatpo_19470729_001.tif,Page,Page 1,1,1,ark:/21198/z1h15123,ark:/21198/z17m270x,ark:/21198/z14n13mc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n13mc,1947,1947-07-29 (año 26 | num. 8551)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1947/catc_mansenyatpo_19470729_002.tif,Page,Page 2,2,2,ark:/21198/z1h15123,ark:/21198/z17m270x,ark:/21198/z10w0bv6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0bv6,1947,1947-07-29 (año 26 | num. 8551)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1947/catc_mansenyatpo_19470729_003.tif,Page,Page 3,3,3,ark:/21198/z1h15123,ark:/21198/z17m270x,ark:/21198/z1w68jvw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68jvw,1947,1947-07-29 (año 26 | num. 8551)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1947/catc_mansenyatpo_19470729_004.tif,Page,Page 4,4,4,ark:/21198/z1h15123,ark:/21198/z17m270x,ark:/21198/z1rf7t4k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7t4k,1947,1947-07-29 (año 26 | num. 8551)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1947/catc_mansenyatpo_19470729_005.tif,Page,Page 5,5,5,ark:/21198/z1h15123,ark:/21198/z17m270x,ark:/21198/z1mp729w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp729w,1947,1947-07-29 (año 26 | num. 8551)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1947/catc_mansenyatpo_19470729_006.tif,Page,Page 6,6,6,ark:/21198/z1h15123,ark:/21198/z17m270x,ark:/21198/z1gx69k5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx69k5,1947,1947-07-29 (año 26 | num. 8551)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1947/catc_mansenyatpo_19470729_007.tif,Page,Page 7,7,7,ark:/21198/z1h15123,ark:/21198/z17m270x,ark:/21198/z1c55jw6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55jw6,1947,1947-07-29 (año 26 | num. 8551)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1947/catc_mansenyatpo_19470729_008.tif,Page,Page 8,8,8,ark:/21198/z1h15123,ark:/21198/z17m270x,ark:/21198/z17d4t7s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4t7s,1947,1947-07-29 (año 26 | num. 8551)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530202_001.tif,Page,Page 1,9,1,ark:/21198/z1h15123,ark:/21198/z13v1g7r,ark:/21198/z13n42hf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n42hf,1953,1953-02-02 (año 32 | num. 10226)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530202_002.tif,Page,Page 2,10,2,ark:/21198/z1h15123,ark:/21198/z13v1g7r,ark:/21198/z100216r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz100216r,1953,1953-02-02 (año 32 | num. 10226)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530202_003.tif,Page,Page 3,11,3,ark:/21198/z1h15123,ark:/21198/z13v1g7r,ark:/21198/z1v71hpm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71hpm,1953,1953-02-02 (año 32 | num. 10226)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530202_004.tif,Page,Page 4,12,4,ark:/21198/z1h15123,ark:/21198/z13v1g7r,ark:/21198/z1qg0rxf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0rxf,1953,1953-02-02 (año 32 | num. 10226)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530202_005.tif,Page,Page 5,13,5,ark:/21198/z1h15123,ark:/21198/z13v1g7r,ark:/21198/z1kq0152,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0152,1953,1953-02-02 (año 32 | num. 10226)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530202_006.tif,Page,Page 6,14,6,ark:/21198/z1h15123,ark:/21198/z13v1g7r,ark:/21198/z1fx98hp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx98hp,1953,1953-02-02 (año 32 | num. 10226)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530202_007.tif,Page,Page 7,15,7,ark:/21198/z1h15123,ark:/21198/z13v1g7r,ark:/21198/z1b58hs8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58hs8,1953,1953-02-02 (año 32 | num. 10226)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530202_008.tif,Page,Page 8,16,8,ark:/21198/z1h15123,ark:/21198/z13v1g7r,ark:/21198/z16d7s3d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7s3d,1953,1953-02-02 (año 32 | num. 10226)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530203_001.tif,Page,Page 1,17,1,ark:/21198/z1h15123,ark:/21198/z1030qjs,ark:/21198/z12r5qrj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5qrj,1953,1953-02-03 (año 32 | num. 10227)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530203_002.tif,Page,Page 2,18,2,ark:/21198/z1h15123,ark:/21198/z1030qjs,ark:/21198/z1z0577h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z0577h,1953,1953-02-03 (año 32 | num. 10227)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530203_003.tif,Page,Page 3,19,3,ark:/21198/z1h15123,ark:/21198/z1030qjs,ark:/21198/z1t74ggb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74ggb,1953,1953-02-03 (año 32 | num. 10227)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530203_004.tif,Page,Page 4,20,4,ark:/21198/z1h15123,ark:/21198/z1030qjs,ark:/21198/z1pg3qrm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3qrm,1953,1953-02-03 (año 32 | num. 10227)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530203_005.tif,Page,Page 5,21,5,ark:/21198/z1h15123,ark:/21198/z1030qjs,ark:/21198/z1jq3024,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3024,1953,1953-02-03 (año 32 | num. 10227)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530203_006.tif,Page,Page 6,22,6,ark:/21198/z1h15123,ark:/21198/z1030qjs,ark:/21198/z1dz27d9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz27d9,1953,1953-02-03 (año 32 | num. 10227)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530203_007.tif,Page,Page 7,23,7,ark:/21198/z1h15123,ark:/21198/z1030qjs,ark:/21198/z1961gnf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961gnf,1953,1953-02-03 (año 32 | num. 10227)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530203_008.tif,Page,Page 8,24,8,ark:/21198/z1h15123,ark:/21198/z1030qjs,ark:/21198/z15h9fbw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9fbw,1953,1953-02-03 (año 32 | num. 10227)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530204_001.tif,Page,Page 1,25,1,ark:/21198/z1h15123,ark:/21198/z1vb074s,ark:/21198/z11r8pm5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8pm5,1953,1953-02-04 (año 32 | num. 10228)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530204_002.tif,Page,Page 2,26,2,ark:/21198/z1h15123,ark:/21198/z1vb074s,ark:/21198/z1x0862p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x0862p,1953,1953-02-04 (año 32 | num. 10228)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530204_003.tif,Page,Page 3,27,3,ark:/21198/z1h15123,ark:/21198/z1vb074s,ark:/21198/z1s77fbz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77fbz,1953,1953-02-04 (año 32 | num. 10228)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530204_004.tif,Page,Page 4,28,4,ark:/21198/z1h15123,ark:/21198/z1vb074s,ark:/21198/z1ng6pp4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6pp4,1953,1953-02-04 (año 32 | num. 10228)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530204_005.tif,Page,Page 5,29,5,ark:/21198/z1h15123,ark:/21198/z1vb074s,ark:/21198/z1hq5z1q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5z1q,1953,1953-02-04 (año 32 | num. 10228)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530204_006.tif,Page,Page 6,30,6,ark:/21198/z1h15123,ark:/21198/z1vb074s,ark:/21198/z1cz569c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz569c,1953,1953-02-04 (año 32 | num. 10228)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530204_007.tif,Page,Page 7,31,7,ark:/21198/z1h15123,ark:/21198/z1vb074s,ark:/21198/z18934zt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18934zt,1953,1953-02-04 (año 32 | num. 10228)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530204_008.tif,Page,Page 8,32,8,ark:/21198/z1h15123,ark:/21198/z1vb074s,ark:/21198/z14j2d62,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2d62,1953,1953-02-04 (año 32 | num. 10228)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530205_001.tif,Page,Page 1,33,1,ark:/21198/z1h15123,ark:/21198/z1qj9gc2,ark:/21198/z10s1nfw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1nfw,1953,1953-02-05 (año 32 | num. 10229)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530205_002.tif,Page,Page 2,34,2,ark:/21198/z1h15123,ark:/21198/z1qj9gc2,ark:/21198/z1w114xf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w114xf,1953,1953-02-05 (año 32 | num. 10229)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530205_003.tif,Page,Page 3,35,3,ark:/21198/z1h15123,ark:/21198/z1qj9gc2,ark:/21198/z1r80d81,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80d81,1953,1953-02-05 (año 32 | num. 10229)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530205_004.tif,Page,Page 4,36,4,ark:/21198/z1h15123,ark:/21198/z1qj9gc2,ark:/21198/z1mg9nk6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9nk6,1953,1953-02-05 (año 32 | num. 10229)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530205_005.tif,Page,Page 5,37,5,ark:/21198/z1h15123,ark:/21198/z1qj9gc2,ark:/21198/z1gq8wvg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8wvg,1953,1953-02-05 (año 32 | num. 10229)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530205_006.tif,Page,Page 6,38,6,ark:/21198/z1h15123,ark:/21198/z1qj9gc2,ark:/21198/z1c26vjs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26vjs,1953,1953-02-05 (año 32 | num. 10229)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530205_007.tif,Page,Page 7,39,7,ark:/21198/z1h15123,ark:/21198/z1qj9gc2,ark:/21198/z17963rj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17963rj,1953,1953-02-05 (año 32 | num. 10229)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530205_008.tif,Page,Page 8,40,8,ark:/21198/z1h15123,ark:/21198/z1qj9gc2,ark:/21198/z13j5c0s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5c0s,1953,1953-02-05 (año 32 | num. 10229)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530206_001.tif,Page,Page 1,41,1,ark:/21198/z1h15123,ark:/21198/z1kw7f3h,ark:/21198/z1zs4vjj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4vjj,1953,1953-02-06 (año 32 | num. 10230)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530206_002.tif,Page,Page 2,42,2,ark:/21198/z1h15123,ark:/21198/z1kw7f3h,ark:/21198/z1v143vz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v143vz,1953,1953-02-06 (año 32 | num. 10230)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530206_003.tif,Page,Page 3,43,3,ark:/21198/z1h15123,ark:/21198/z1kw7f3h,ark:/21198/z1q83c6j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83c6j,1953,1953-02-06 (año 32 | num. 10230)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530206_004.tif,Page,Page 4,44,4,ark:/21198/z1h15123,ark:/21198/z1kw7f3h,ark:/21198/z1km19w4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km19w4,1953,1953-02-06 (año 32 | num. 10230)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530206_005.tif,Page,Page 5,45,5,ark:/21198/z1h15123,ark:/21198/z1kw7f3h,ark:/21198/z1fv0k4c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0k4c,1953,1953-02-06 (año 32 | num. 10230)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530206_006.tif,Page,Page 6,46,6,ark:/21198/z1h15123,ark:/21198/z1kw7f3h,ark:/21198/z1b29tdd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29tdd,1953,1953-02-06 (año 32 | num. 10230)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530206_007.tif,Page,Page 7,47,7,ark:/21198/z1h15123,ark:/21198/z1kw7f3h,ark:/21198/z16992m5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16992m5,1953,1953-02-06 (año 32 | num. 10230)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530206_008.tif,Page,Page 8,48,8,ark:/21198/z1h15123,ark:/21198/z1kw7f3h,ark:/21198/z12j89wf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j89wf,1953,1953-02-06 (año 32 | num. 10230)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530207_001.tif,Page,Page 1,49,1,ark:/21198/z1h15123,ark:/21198/z1g46pdj,ark:/21198/z1xs7tg2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7tg2,1953,1953-02-07 (año 32 | num. 10231)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530207_002.tif,Page,Page 2,50,2,ark:/21198/z1h15123,ark:/21198/z1g46pdj,ark:/21198/z1t172sg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t172sg,1953,1953-02-07 (año 32 | num. 10231)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530207_003.tif,Page,Page 3,51,3,ark:/21198/z1h15123,ark:/21198/z1g46pdj,ark:/21198/z1pc51f1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc51f1,1953,1953-02-07 (año 32 | num. 10231)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530207_004.tif,Page,Page 4,52,4,ark:/21198/z1h15123,ark:/21198/z1g46pdj,ark:/21198/z1jm48rr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm48rr,1953,1953-02-07 (año 32 | num. 10231)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530207_005.tif,Page,Page 5,53,5,ark:/21198/z1h15123,ark:/21198/z1g46pdj,ark:/21198/z1dv3hz4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3hz4,1953,1953-02-07 (año 32 | num. 10231)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530207_006.tif,Page,Page 6,54,6,ark:/21198/z1h15123,ark:/21198/z1g46pdj,ark:/21198/z1932s6p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932s6p,1953,1953-02-07 (año 32 | num. 10231)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530207_007.tif,Page,Page 7,55,7,ark:/21198/z1h15123,ark:/21198/z1g46pdj,ark:/21198/z15b21hs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b21hs,1953,1953-02-07 (año 32 | num. 10231)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530207_008.tif,Page,Page 8,56,8,ark:/21198/z1h15123,ark:/21198/z1g46pdj,ark:/21198/z11k18vz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k18vz,1953,1953-02-07 (año 32 | num. 10231)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530209_001.tif,Page,Page 1,57,1,ark:/21198/z1h15123,ark:/21198/z1bc5xmx,ark:/21198/z1wt0sb7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0sb7,1953,1953-02-09 (año 32 | num. 10232)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530209_002.tif,Page,Page 2,58,2,ark:/21198/z1h15123,ark:/21198/z1bc5xmx,ark:/21198/z1s48r2f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48r2f,1953,1953-02-09 (año 32 | num. 10232)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530209_003.tif,Page,Page 3,59,3,ark:/21198/z1h15123,ark:/21198/z1bc5xmx,ark:/21198/z1nc80b3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc80b3,1953,1953-02-09 (año 32 | num. 10232)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530209_004.tif,Page,Page 4,60,4,ark:/21198/z1h15123,ark:/21198/z1bc5xmx,ark:/21198/z1hm77h1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm77h1,1953,1953-02-09 (año 32 | num. 10232)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530209_005.tif,Page,Page 5,61,5,ark:/21198/z1h15123,ark:/21198/z1bc5xmx,ark:/21198/z1cv6grv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6grv,1953,1953-02-09 (año 32 | num. 10232)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530209_006.tif,Page,Page 6,62,6,ark:/21198/z1h15123,ark:/21198/z1bc5xmx,ark:/21198/z1835r29,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835r29,1953,1953-02-09 (año 32 | num. 10232)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530209_007.tif,Page,Page 7,63,7,ark:/21198/z1h15123,ark:/21198/z1bc5xmx,ark:/21198/z14b50cd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b50cd,1953,1953-02-09 (año 32 | num. 10232)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530209_008.tif,Page,Page 8,64,8,ark:/21198/z1h15123,ark:/21198/z1bc5xmx,ark:/21198/z10k47p4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k47p4,1953,1953-02-09 (año 32 | num. 10232)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530210_001.tif,Page,Page 1,65,1,ark:/21198/z1h15123,ark:/21198/z16m55v4,ark:/21198/z1vx2fnm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2fnm,1953,1953-02-10 (año 32 | num. 10233)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530210_002.tif,Page,Page 2,66,2,ark:/21198/z1h15123,ark:/21198/z16m55v4,ark:/21198/z1r51pwr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51pwr,1953,1953-02-10 (año 32 | num. 10233)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530210_003.tif,Page,Page 3,67,3,ark:/21198/z1h15123,ark:/21198/z16m55v4,ark:/21198/z1md0z3j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0z3j,1953,1953-02-10 (año 32 | num. 10233)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530210_004.tif,Page,Page 4,68,4,ark:/21198/z1h15123,ark:/21198/z16m55v4,ark:/21198/z1gn06br,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn06br,1953,1953-02-10 (año 32 | num. 10233)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530210_005.tif,Page,Page 5,69,5,ark:/21198/z1h15123,ark:/21198/z16m55v4,ark:/21198/z1bv9fpc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9fpc,1953,1953-02-10 (año 32 | num. 10233)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530210_006.tif,Page,Page 6,70,6,ark:/21198/z1h15123,ark:/21198/z16m55v4,ark:/21198/z1738q0t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738q0t,1953,1953-02-10 (año 32 | num. 10233)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530210_007.tif,Page,Page 7,71,7,ark:/21198/z1h15123,ark:/21198/z16m55v4,ark:/21198/z13b7z83,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7z83,1953,1953-02-10 (año 32 | num. 10233)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530210_008.tif,Page,Page 8,72,8,ark:/21198/z1h15123,ark:/21198/z16m55v4,ark:/21198/z1zp656h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp656h,1953,1953-02-10 (año 32 | num. 10233)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530211_001.tif,Page,Page 1,73,1,ark:/21198/z1h15123,ark:/21198/z12v4f58,ark:/21198/z1tx5dh7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5dh7,1953,1953-02-11 (año 32 | num. 10234)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530211_002.tif,Page,Page 2,74,2,ark:/21198/z1h15123,ark:/21198/z12v4f58,ark:/21198/z1q54npg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54npg,1953,1953-02-11 (año 32 | num. 10234)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530211_003.tif,Page,Page 3,75,3,ark:/21198/z1h15123,ark:/21198/z12v4f58,ark:/21198/z1kd3wx9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3wx9,1953,1953-02-11 (año 32 | num. 10234)
Masters/othermasters/DEPchinesecubannewspapers/mansenyatpo/images/1953/catc_mansenyatpo_19530211_004.tif,Page,Page 4,76,4,ark:/21198/z1h15123,ark:/21198/z12v4f58,ark:/21198/z1fn357t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn357t,1953,1953-02-11 (año 32 | num. 10234)
