File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPctc/images/ihc_revistactc_194209_020.tif,Page,Page 20,452,20,ark:/21198/z1z92136,ark:/21198/z1vb0wq8,ark:/21198/z1qz4znp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4znp,1942,1942-09 (año 04 | num. 32)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_001.tif,Page,Page 1,453,1,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1m92x9j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92x9j,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_002.tif,Page,Page 2,454,2,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1gj25pj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj25pj,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_003.tif,Page,Page 3,455,3,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1bs1dwx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1dwx,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_004.tif,Page,Page 4,456,4,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1710p5x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710p5x,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_005.tif,Page,Page 5,457,5,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1379xcr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1379xcr,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_006.tif,Page,Page 6,458,6,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1zg9dwf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9dwf,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_007.tif,Page,Page 7,459,7,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1tq8p8g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8p8g,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_008.tif,Page,Page 8,460,8,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1q26mwg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26mwg,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_009.tif,Page,Page 9,461,9,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1k95w72,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95w72,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_010.tif,Page,Page 10,462,10,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1fj54hq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj54hq,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_011.tif,Page,Page 11,463,11,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z19s4cq3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4cq3,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_012.tif,Page,Page 12,464,12,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1613n03,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613n03,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_013.tif,Page,Page 13,465,13,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1282w7x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282w7x,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_014.tif,Page,Page 14,466,14,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1xh2cvz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2cvz,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_015.tif,Page,Page 15,467,15,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1sv0bg2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0bg2,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_016.tif,Page,Page 16,468,16,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1p29kvf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29kvf,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_017.tif,Page,Page 17,469,17,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1j98v44,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98v44,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_018.tif,Page,Page 18,470,18,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1dj83cb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj83cb,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_019.tif,Page,Page 19,471,19,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z18s7bm5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7bm5,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194210_020.tif,Page,Page 20,472,20,ark:/21198/z1z92136,ark:/21198/z1qk04zg,ark:/21198/z1516kx6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516kx6,1942,1942-10 (año 04 | num. 33)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_001.tif,Page,Page 1,473,1,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z11c4jj9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4jj9,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_002.tif,Page,Page 2,474,2,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1wm423v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm423v,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_003.tif,Page,Page 3,475,3,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1rv39gg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv39gg,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_004.tif,Page,Page 4,476,4,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1n32jp5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32jp5,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_005.tif,Page,Page 5,477,5,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1hb1szf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1szf,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_006.tif,Page,Page 6,478,6,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1ck125m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck125m,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_007.tif,Page,Page 7,479,7,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z17t09fw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t09fw,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_008.tif,Page,Page 8,480,8,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z144884n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz144884n,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_009.tif,Page,Page 9,481,9,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z10c7hfc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7hfc,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_010.tif,Page,Page 10,482,10,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1vm710x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm710x,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_011.tif,Page,Page 11,483,11,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1qv6886,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv6886,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_012.tif,Page,Page 12,484,12,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1m35hgw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35hgw,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_013.tif,Page,Page 13,485,13,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1gb4rr5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4rr5,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_014.tif,Page,Page 14,486,14,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1bk4117,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk4117,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_015.tif,Page,Page 15,487,15,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z16x1zrw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1zrw,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_016.tif,Page,Page 16,488,16,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1351735,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1351735,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_017.tif,Page,Page 17,489,17,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1zd0qnx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0qnx,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_018.tif,Page,Page 18,490,18,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1tm9zw6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9zw6,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_019.tif,Page,Page 19,491,19,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1pv974t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv974t,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194211_020.tif,Page,Page 20,492,20,ark:/21198/z1z92136,ark:/21198/z1kw83pc,ark:/21198/z1k38gbh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38gbh,1942,1942-11 (año 04 | num. 34)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_001.tif,Page,Page 1,493,1,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1fb7qn7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7qn7,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_002.tif,Page,Page 2,494,2,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z19p5pb7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5pb7,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_003.tif,Page,Page 3,495,3,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z15x4xnz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x4xnz,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_004.tif,Page,Page 4,496,4,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z12545zc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12545zc,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_005.tif,Page,Page 5,497,5,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1xd3pd6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3pd6,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_006.tif,Page,Page 6,498,6,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1sn2xqx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2xqx,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_007.tif,Page,Page 7,499,7,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1nw25xp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw25xp,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_008.tif,Page,Page 8,500,8,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1j41f74,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41f74,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_009.tif,Page,Page 9,501,9,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1df9cwq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9cwq,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_010.tif,Page,Page 10,502,10,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z18p8n79,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8n79,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_011.tif,Page,Page 11,503,11,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z14x7whk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7whk,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_012.tif,Page,Page 12,504,12,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z11574sj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11574sj,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_013.tif,Page,Page 13,505,13,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1wd6n8t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6n8t,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_014.tif,Page,Page 14,506,14,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1rn5whn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5whn,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_015.tif,Page,Page 15,507,15,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1mw54tr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw54tr,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_016.tif,Page,Page 16,508,16,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1h733gm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h733gm,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_017.tif,Page,Page 17,509,17,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z1cg2bts,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2bts,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_018.tif,Page,Page 18,510,18,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z17q1m5c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1m5c,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_019.tif,Page,Page 19,511,19,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z13z0vd6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0vd6,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194212_020.tif,Page,Page 20,512,20,ark:/21198/z1z92136,ark:/21198/z1g47c0t,ark:/21198/z10603p5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10603p5,1942,1942-12 (año 04 | num. 35)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_001.tif,Page,Page 1,513,1,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1vd9m4f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9m4f,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_002.tif,Page,Page 2,514,2,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1qn8vgm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8vgm,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_003.tif,Page,Page 3,515,3,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1m06t4g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06t4g,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_004.tif,Page,Page 4,516,4,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1g762fk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g762fk,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_005.tif,Page,Page 5,517,5,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1bg59r9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg59r9,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_006.tif,Page,Page 6,518,6,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z16q4jzp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4jzp,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_007.tif,Page,Page 7,519,7,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z12z3t7c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3t7c,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_008.tif,Page,Page 8,520,8,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1z639qx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z639qx,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_009.tif,Page,Page 9,521,9,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1tf2k2h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2k2h,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_010.tif,Page,Page 10,522,10,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1ps0hm9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0hm9,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_011.tif,Page,Page 11,523,11,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1k09s03,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09s03,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_012.tif,Page,Page 12,524,12,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1f7918r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f7918r,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_013.tif,Page,Page 13,525,13,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z19g88j1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g88j1,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_014.tif,Page,Page 14,526,14,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z15q7hsv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7hsv,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_015.tif,Page,Page 15,527,15,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z11z6s30,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6s30,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_016.tif,Page,Page 16,528,16,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1x668nf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x668nf,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_017.tif,Page,Page 17,529,17,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1sj478j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj478j,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_018.tif,Page,Page 18,530,18,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1ns3gn5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3gn5,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_019.tif,Page,Page 19,531,19,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1j12qxr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12qxr,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_020.tif,Page,Page 20,532,20,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1d8205c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d8205c,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_021.tif,Page,Page 21,533,21,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z18h17d6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h17d6,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_022.tif,Page,Page 22,534,22,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z14r0gn1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0gn1,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_023.tif,Page,Page 23,535,23,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1128fbs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128fbs,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_024.tif,Page,Page 24,536,24,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1w97xwj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97xwj,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_025.tif,Page,Page 25,537,25,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1rj767h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj767h,1943,1943-01 (año 05 | num. 36)
Masters/othermasters/DEPctc/images/ihc_revistactc_194301_026.tif,Page,Page 26,538,26,ark:/21198/z1z92136,ark:/21198/z1bc6m66,ark:/21198/z1ms6fj7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6fj7,1943,1943-01 (año 05 | num. 36)
