File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_001.tif,Page,Page 1,151,1,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1419mc8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419mc8,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_002.tif,Page,Page 2,152,2,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1088vnj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088vnj,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_003.tif,Page,Page 3,153,3,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1vh8c63,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8c63,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_004.tif,Page,Page 4,154,4,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1qr7mfx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7mfx,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_005.tif,Page,Page 5,155,5,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1m06vqh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06vqh,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_006.tif,Page,Page 6,156,6,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1g7640k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g7640k,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_007.tif,Page,Page 7,157,7,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1bg5cbr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg5cbr,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_008.tif,Page,Page 8,158,8,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z16t3b09,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3b09,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_009.tif,Page,Page 9,159,9,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1322k8w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322k8w,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_010.tif,Page,Page 10,160,10,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1z922sk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z922sk,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_011.tif,Page,Page 11,161,11,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1tj1b0c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj1b0c,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350210_012.tif,Page,Page 12,162,12,ark:/21198/z1xd3r0n,ark:/21198/z1bg5c99,ark:/21198/z1ps0k76,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0k76,1935-02-10 (año 01 | num. 19)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350212_001.tif,Page,Page 1,163,1,ark:/21198/z1xd3r0n,ark:/21198/z16q4mj4,ark:/21198/z1k09tk4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09tk4,1935-02-12 (año 01 | num. 20)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350212_002.tif,Page,Page 2,164,2,ark:/21198/z1xd3r0n,ark:/21198/z16q4mj4,ark:/21198/z1f792w7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f792w7,1935-02-12 (año 01 | num. 20)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350212_003.tif,Page,Page 3,165,3,ark:/21198/z1xd3r0n,ark:/21198/z16q4mj4,ark:/21198/z19k71js,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k71js,1935-02-12 (año 01 | num. 20)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350212_004.tif,Page,Page 4,166,4,ark:/21198/z1xd3r0n,ark:/21198/z16q4mj4,ark:/21198/z15t68vh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t68vh,1935-02-12 (año 01 | num. 20)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350212_005.tif,Page,Page 5,167,5,ark:/21198/z1xd3r0n,ark:/21198/z16q4mj4,ark:/21198/z1225j32,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225j32,1935-02-12 (año 01 | num. 20)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350212_006.tif,Page,Page 6,168,6,ark:/21198/z1xd3r0n,ark:/21198/z16q4mj4,ark:/21198/z1x951mr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x951mr,1935-02-12 (año 01 | num. 20)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350212_007.tif,Page,Page 7,169,7,ark:/21198/z1xd3r0n,ark:/21198/z16q4mj4,ark:/21198/z1sj48vk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj48vk,1935-02-12 (año 01 | num. 20)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350212_008.tif,Page,Page 8,170,8,ark:/21198/z1xd3r0n,ark:/21198/z16q4mj4,ark:/21198/z1ns3j7m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3j7m,1935-02-12 (año 01 | num. 20)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350213_001.tif,Page,Page 1,171,1,ark:/21198/z1xd3r0n,ark:/21198/z12z3vtd,ark:/21198/z1j12sjn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12sjn,1935-02-13 (año 01 | num. 21)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350213_002.tif,Page,Page 2,172,2,ark:/21198/z1xd3r0n,ark:/21198/z12z3vtd,ark:/21198/z1dc0r5r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0r5r,1935-02-13 (año 01 | num. 21)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350213_003.tif,Page,Page 3,173,3,ark:/21198/z1xd3r0n,ark:/21198/z12z3vtd,ark:/21198/z18m00dz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m00dz,1935-02-13 (año 01 | num. 21)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350213_004.tif,Page,Page 4,174,4,ark:/21198/z1xd3r0n,ark:/21198/z12z3vtd,ark:/21198/z14t97q4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t97q4,1935-02-13 (año 01 | num. 21)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350213_005.tif,Page,Page 5,175,5,ark:/21198/z1xd3r0n,ark:/21198/z12z3vtd,ark:/21198/z1128gxt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128gxt,1935-02-13 (año 01 | num. 21)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350213_006.tif,Page,Page 6,176,6,ark:/21198/z1xd3r0n,ark:/21198/z12z3vtd,ark:/21198/z1w980fx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w980fx,1935-02-13 (año 01 | num. 21)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350213_007.tif,Page,Page 7,177,7,ark:/21198/z1xd3r0n,ark:/21198/z12z3vtd,ark:/21198/z1rj77s3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj77s3,1935-02-13 (año 01 | num. 21)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350213_008.tif,Page,Page 8,178,8,ark:/21198/z1xd3r0n,ark:/21198/z12z3vtd,ark:/21198/z1ms6h4p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6h4p,1935-02-13 (año 01 | num. 21)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350214_001.tif,Page,Page 1,179,1,ark:/21198/z1xd3r0n,ark:/21198/z1z63c8x,ark:/21198/z1h44fs4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44fs4,1935-02-14 (año 01 | num. 22)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350214_002.tif,Page,Page 2,180,2,ark:/21198/z1xd3r0n,ark:/21198/z1z63c8x,ark:/21198/z1cc3q2t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3q2t,1935-02-14 (año 01 | num. 22)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350214_003.tif,Page,Page 3,181,3,ark:/21198/z1xd3r0n,ark:/21198/z1z63c8x,ark:/21198/z17m2z9n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2z9n,1935-02-14 (año 01 | num. 22)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350214_004.tif,Page,Page 4,182,4,ark:/21198/z1xd3r0n,ark:/21198/z1z63c8x,ark:/21198/z13v26hd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v26hd,1935-02-14 (año 01 | num. 22)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350214_005.tif,Page,Page 5,183,5,ark:/21198/z1xd3r0n,ark:/21198/z1z63c8x,ark:/21198/z1031fs0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031fs0,1935-02-14 (año 01 | num. 22)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350214_006.tif,Page,Page 6,184,6,ark:/21198/z1xd3r0n,ark:/21198/z1z63c8x,ark:/21198/z1vb0zd2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb0zd2,1935-02-14 (año 01 | num. 22)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350214_007.tif,Page,Page 7,185,7,ark:/21198/z1xd3r0n,ark:/21198/z1z63c8x,ark:/21198/z1qn8x22,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8x22,1935-02-14 (año 01 | num. 22)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350214_008.tif,Page,Page 8,186,8,ark:/21198/z1xd3r0n,ark:/21198/z1z63c8x,ark:/21198/z1kw85c5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw85c5,1935-02-14 (año 01 | num. 22)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350215_001.tif,Page,Page 1,187,1,ark:/21198/z1xd3r0n,ark:/21198/z1tf2mkn,ark:/21198/z1g47dp6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47dp6,1935-02-15 (año 01 | num. 23)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350215_002.tif,Page,Page 2,188,2,ark:/21198/z1xd3r0n,ark:/21198/z1tf2mkn,ark:/21198/z1bc6nwk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6nwk,1935-02-15 (año 01 | num. 23)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350215_003.tif,Page,Page 3,189,3,ark:/21198/z1xd3r0n,ark:/21198/z1tf2mkn,ark:/21198/z16m5x4t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5x4t,1935-02-15 (año 01 | num. 23)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350215_004.tif,Page,Page 4,190,4,ark:/21198/z1xd3r0n,ark:/21198/z1tf2mkn,ark:/21198/z12v55dg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v55dg,1935-02-15 (año 01 | num. 23)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350215_005.tif,Page,Page 5,191,5,ark:/21198/z1xd3r0n,ark:/21198/z1tf2mkn,ark:/21198/z1z34p1v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34p1v,1935-02-15 (año 01 | num. 23)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350215_006.tif,Page,Page 6,192,6,ark:/21198/z1xd3r0n,ark:/21198/z1tf2mkn,ark:/21198/z1tf2mm3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2mm3,1935-02-15 (año 01 | num. 23)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350215_007.tif,Page,Page 7,193,7,ark:/21198/z1xd3r0n,ark:/21198/z1tf2mkn,ark:/21198/z1pp1w04,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1w04,1935-02-15 (año 01 | num. 23)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350215_008.tif,Page,Page 8,194,8,ark:/21198/z1xd3r0n,ark:/21198/z1tf2mkn,ark:/21198/z1jx148s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx148s,1935-02-15 (año 01 | num. 23)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350216_001.tif,Page,Page 1,195,1,ark:/21198/z1xd3r0n,ark:/21198/z1pp1vz8,ark:/21198/z1f50chx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f50chx,1935-02-16 (año 01 | num. 24)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350216_002.tif,Page,Page 2,196,2,ark:/21198/z1xd3r0n,ark:/21198/z1pp1vz8,ark:/21198/z19c9mqr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9mqr,1935-02-16 (año 01 | num. 24)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350216_003.tif,Page,Page 3,197,3,ark:/21198/z1xd3r0n,ark:/21198/z1pp1vz8,ark:/21198/z15m8w0f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8w0f,1935-02-16 (año 01 | num. 24)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350216_004.tif,Page,Page 4,198,4,ark:/21198/z1xd3r0n,ark:/21198/z1pp1vz8,ark:/21198/z11v849j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v849j,1935-02-16 (año 01 | num. 24)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350216_005.tif,Page,Page 5,199,5,ark:/21198/z1xd3r0n,ark:/21198/z1pp1vz8,ark:/21198/z1x66b7w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66b7w,1935-02-16 (año 01 | num. 24)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350216_006.tif,Page,Page 6,200,6,ark:/21198/z1xd3r0n,ark:/21198/z1pp1vz8,ark:/21198/z1sf5kjm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5kjm,1935-02-16 (año 01 | num. 24)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350216_007.tif,Page,Page 7,201,7,ark:/21198/z1xd3r0n,ark:/21198/z1pp1vz8,ark:/21198/z1np4tr0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4tr0,1935-02-16 (año 01 | num. 24)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350216_008.tif,Page,Page 8,202,8,ark:/21198/z1xd3r0n,ark:/21198/z1pp1vz8,ark:/21198/z1hx4312,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx4312,1935-02-16 (año 01 | num. 24)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_001.tif,Page,Page 1,203,1,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z1d53b7r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53b7r,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_002.tif,Page,Page 2,204,2,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z18d2kjg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2kjg,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_003.tif,Page,Page 3,205,3,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z14n1tx3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1tx3,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_004.tif,Page,Page 4,206,4,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z10z9smj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9smj,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_005.tif,Page,Page 5,207,5,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z1w6994z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w6994z,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_006.tif,Page,Page 6,208,6,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z1rf8jd7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8jd7,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_007.tif,Page,Page 7,209,7,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z1mp7smm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7smm,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_008.tif,Page,Page 8,210,8,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z1gx71vt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx71vt,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_009.tif,Page,Page 9,211,9,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z1c5694t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c5694t,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_010.tif,Page,Page 10,212,10,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z17d5jhf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5jhf,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_011.tif,Page,Page 11,213,11,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z13r3h50,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3h50,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350217_012.tif,Page,Page 12,214,12,ark:/21198/z1xd3r0n,ark:/21198/z1jx147b,ark:/21198/z1002rg1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002rg1,1935-02-17 (año 01 | num. 25)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350218_001.tif,Page,Page 1,215,1,ark:/21198/z1xd3r0n,ark:/21198/z1f792vs,ark:/21198/z1v727z8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v727z8,1935-02-18 (año 01 | num. 26)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350218_002.tif,Page,Page 2,216,2,ark:/21198/z1xd3r0n,ark:/21198/z1f792vs,ark:/21198/z1qg1h7z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1h7z,1935-02-18 (año 01 | num. 26)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350218_003.tif,Page,Page 3,217,3,ark:/21198/z1xd3r0n,ark:/21198/z1f792vs,ark:/21198/z1kq0rfb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0rfb,1935-02-18 (año 01 | num. 26)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350218_004.tif,Page,Page 4,218,4,ark:/21198/z1xd3r0n,ark:/21198/z1f792vs,ark:/21198/z1fz00rf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fz00rf,1935-02-18 (año 01 | num. 26)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350218_005.tif,Page,Page 5,219,5,ark:/21198/z1xd3r0n,ark:/21198/z1f792vs,ark:/21198/z1b5982b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b5982b,1935-02-18 (año 01 | num. 26)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350218_006.tif,Page,Page 6,220,6,ark:/21198/z1xd3r0n,ark:/21198/z1f792vs,ark:/21198/z16h76rx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h76rx,1935-02-18 (año 01 | num. 26)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350218_007.tif,Page,Page 7,221,7,ark:/21198/z1xd3r0n,ark:/21198/z1f792vs,ark:/21198/z12r6g22,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6g22,1935-02-18 (año 01 | num. 26)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350218_008.tif,Page,Page 8,222,8,ark:/21198/z1xd3r0n,ark:/21198/z1f792vs,ark:/21198/z1z05zhs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05zhs,1935-02-18 (año 01 | num. 26)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350221_001.tif,Page,Page 1,223,1,ark:/21198/z1xd3r0n,ark:/21198/z19g8b5x,ark:/21198/z1t756sf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t756sf,1935-02-21 (año 01 | num. 28)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350221_002.tif,Page,Page 2,224,2,ark:/21198/z1xd3r0n,ark:/21198/z19g8b5x,ark:/21198/z1pg4g07,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4g07,1935-02-21 (año 01 | num. 28)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350221_003.tif,Page,Page 3,225,3,ark:/21198/z1xd3r0n,ark:/21198/z19g8b5x,ark:/21198/z1jq3q9z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3q9z,1935-02-21 (año 01 | num. 28)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350221_004.tif,Page,Page 4,226,4,ark:/21198/z1xd3r0n,ark:/21198/z19g8b5x,ark:/21198/z1dz2zpk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2zpk,1935-02-21 (año 01 | num. 28)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350221_005.tif,Page,Page 5,227,5,ark:/21198/z1xd3r0n,ark:/21198/z19g8b5x,ark:/21198/z1990xbf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990xbf,1935-02-21 (año 01 | num. 28)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350221_006.tif,Page,Page 6,228,6,ark:/21198/z1xd3r0n,ark:/21198/z19g8b5x,ark:/21198/z15j05m3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j05m3,1935-02-21 (año 01 | num. 28)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350221_007.tif,Page,Page 7,229,7,ark:/21198/z1xd3r0n,ark:/21198/z19g8b5x,ark:/21198/z11r9dwt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9dwt,1935-02-21 (año 01 | num. 28)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350221_008.tif,Page,Page 8,230,8,ark:/21198/z1xd3r0n,ark:/21198/z19g8b5x,ark:/21198/z1x08xcd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08xcd,1935-02-21 (año 01 | num. 28)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350222_001.tif,Page,Page 1,231,1,ark:/21198/z1xd3r0n,ark:/21198/z15q7kdr,ark:/21198/z1s785mm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s785mm,1935-02-22 (año 01 | num. 29)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350222_002.tif,Page,Page 2,232,2,ark:/21198/z1xd3r0n,ark:/21198/z15q7kdr,ark:/21198/z1ng7dzs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7dzs,1935-02-22 (año 01 | num. 29)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350222_003.tif,Page,Page 3,233,3,ark:/21198/z1xd3r0n,ark:/21198/z15q7kdr,ark:/21198/z1hq6p9c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6p9c,1935-02-22 (año 01 | num. 29)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350222_004.tif,Page,Page 4,234,4,ark:/21198/z1xd3r0n,ark:/21198/z15q7kdr,ark:/21198/z1d24mxc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24mxc,1935-02-22 (año 01 | num. 29)
Masters/othermasters/DEPpalabra/images/ihc_palabra_19350222_005.tif,Page,Page 5,235,5,ark:/21198/z1xd3r0n,ark:/21198/z15q7kdr,ark:/21198/z1893w7h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893w7h,1935-02-22 (año 01 | num. 29)
