File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020914_004.tif,Page,Page 4,332,4,ark:/21198/z1cc3nm5,ark:/21198/z1dz2x7b,ark:/21198/z1qk057g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk057g,1902,1902-09-14 (vol. 02 | no. 37)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020921_001.tif,Page,Page 1,333,1,ark:/21198/z1cc3nm5,ark:/21198/z19625gv,ark:/21198/z1ks9dh6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9dh6,1902,1902-09-21 (vol. 02 | no. 38)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020921_002.tif,Page,Page 2,334,2,ark:/21198/z1cc3nm5,ark:/21198/z19625gv,ark:/21198/z1g18nqw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18nqw,1902,1902-09-21 (vol. 02 | no. 38)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020921_003.tif,Page,Page 3,335,3,ark:/21198/z1cc3nm5,ark:/21198/z19625gv,ark:/21198/z1b87x0k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87x0k,1902,1902-09-21 (vol. 02 | no. 38)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020921_004.tif,Page,Page 4,336,4,ark:/21198/z1cc3nm5,ark:/21198/z19625gv,ark:/21198/z16h75b4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h75b4,1902,1902-09-21 (vol. 02 | no. 38)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020921_005.tif,Page,Page 5,337,5,ark:/21198/z1cc3nm5,ark:/21198/z19625gv,ark:/21198/z12v540p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v540p,1902,1902-09-21 (vol. 02 | no. 38)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020921_006.tif,Page,Page 6,338,6,ark:/21198/z1cc3nm5,ark:/21198/z19625gv,ark:/21198/z1z34mmn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34mmn,1902,1902-09-21 (vol. 02 | no. 38)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020928_001.tif,Page,Page 1,339,1,ark:/21198/z1cc3nm5,ark:/21198/z15f1dsk,ark:/21198/z1tb3vvg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3vvg,1902,1902-09-28 (vol. 02 | no. 39)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020928_002.tif,Page,Page 2,340,2,ark:/21198/z1cc3nm5,ark:/21198/z15f1dsk,ark:/21198/z1pk3433,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk3433,1902,1902-09-28 (vol. 02 | no. 39)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020928_003.tif,Page,Page 3,341,3,ark:/21198/z1cc3nm5,ark:/21198/z15f1dsk,ark:/21198/z1jt2c9g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2c9g,1902,1902-09-28 (vol. 02 | no. 39)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020928_004.tif,Page,Page 4,342,4,ark:/21198/z1cc3nm5,ark:/21198/z15f1dsk,ark:/21198/z1f21mjm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21mjm,1902,1902-09-28 (vol. 02 | no. 39)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19020928_005.tif,Page,Page 5,343,5,ark:/21198/z1cc3nm5,ark:/21198/z15f1dsk,ark:/21198/z1990vx7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990vx7,1902,1902-09-28 (vol. 02 | no. 39)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021005_001.tif,Page,Page 1,344,1,ark:/21198/z1cc3nm5,ark:/21198/z11p0p0c,ark:/21198/z15m8tmp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8tmp,1902,1902-10-05 (vol. 02 | no. 40)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021005_002.tif,Page,Page 2,345,2,ark:/21198/z1cc3nm5,ark:/21198/z11p0p0c,ark:/21198/z11v82xs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v82xs,1902,1902-10-05 (vol. 02 | no. 40)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021005_003.tif,Page,Page 3,346,3,ark:/21198/z1cc3nm5,ark:/21198/z11p0p0c,ark:/21198/z1x37kft,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37kft,1902,1902-10-05 (vol. 02 | no. 40)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021005_004.tif,Page,Page 4,347,4,ark:/21198/z1cc3nm5,ark:/21198/z11p0p0c,ark:/21198/z1sb6tpn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6tpn,1902,1902-10-05 (vol. 02 | no. 40)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021010_001.tif,Page,Page 1,348,1,ark:/21198/z1cc3nm5,ark:/21198/z1wx05jh,ark:/21198/z1nk62xv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk62xv,1902,1902-10-10 (vol. 02 | no. 41)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021010_002.tif,Page,Page 2,349,2,ark:/21198/z1cc3nm5,ark:/21198/z1wx05jh,ark:/21198/z1ht5b70,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5b70,1902,1902-10-10 (vol. 02 | no. 41)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021010_003.tif,Page,Page 3,350,3,ark:/21198/z1cc3nm5,ark:/21198/z1wx05jh,ark:/21198/z1d24kkg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24kkg,1902,1902-10-10 (vol. 02 | no. 41)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021010_004.tif,Page,Page 4,351,4,ark:/21198/z1cc3nm5,ark:/21198/z1wx05jh,ark:/21198/z18d2j4p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2j4p,1902,1902-10-10 (vol. 02 | no. 41)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021019_001.tif,Page,Page 1,352,1,ark:/21198/z1cc3nm5,ark:/21198/z1s49dwf,ark:/21198/z14n1sh9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1sh9,1902,1902-10-19 (vol. 02 | no. 42)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021026_001.tif,Page,Page 1,353,1,ark:/21198/z1cc3nm5,ark:/21198/z1ng7chj,ark:/21198/z10w11q2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w11q2,1902,1902-10-26 (vol. 02 | no. 43)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021026_002.tif,Page,Page 2,354,2,ark:/21198/z1cc3nm5,ark:/21198/z1ng7chj,ark:/21198/z1w40j8j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40j8j,1902,1902-10-26 (vol. 02 | no. 43)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021026_003.tif,Page,Page 3,355,3,ark:/21198/z1cc3nm5,ark:/21198/z1ng7chj,ark:/21198/z1rb9sgc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9sgc,1902,1902-10-26 (vol. 02 | no. 43)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021026_004.tif,Page,Page 4,356,4,ark:/21198/z1cc3nm5,ark:/21198/z1ng7chj,ark:/21198/z1mk91sg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk91sg,1902,1902-10-26 (vol. 02 | no. 43)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021102_001.tif,Page,Page 1,357,1,ark:/21198/z1cc3nm5,ark:/21198/z1hq6mvq,ark:/21198/z1gt8942,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt8942,1902,1902-11-02 (vol. 02 | no. 44)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021102_002.tif,Page,Page 2,358,2,ark:/21198/z1cc3nm5,ark:/21198/z1hq6mvq,ark:/21198/z1c567qm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c567qm,1902,1902-11-02 (vol. 02 | no. 44)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021102_003.tif,Page,Page 3,359,3,ark:/21198/z1cc3nm5,ark:/21198/z1hq6mvq,ark:/21198/z17d5h3n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5h3n,1902,1902-11-02 (vol. 02 | no. 44)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021102_004.tif,Page,Page 4,360,4,ark:/21198/z1cc3nm5,ark:/21198/z1hq6mvq,ark:/21198/z13n4rbg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4rbg,1902,1902-11-02 (vol. 02 | no. 44)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021116_001.tif,Page,Page 1,361,1,ark:/21198/z1cc3nm5,ark:/21198/z1cz5w3z,ark:/21198/z1zw47v5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw47v5,1902,1902-11-16 (vol. 02 | no. 46)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021116_002.tif,Page,Page 2,362,2,ark:/21198/z1cc3nm5,ark:/21198/z1cz5w3z,ark:/21198/z1v43h28,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43h28,1902,1902-11-16 (vol. 02 | no. 46)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021116_003.tif,Page,Page 3,363,3,ark:/21198/z1cc3nm5,ark:/21198/z1cz5w3z,ark:/21198/z1qc2rdf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2rdf,1902,1902-11-16 (vol. 02 | no. 46)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021116_004.tif,Page,Page 4,364,4,ark:/21198/z1cc3nm5,ark:/21198/z1cz5w3z,ark:/21198/z1kq0q1j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0q1j,1902,1902-11-16 (vol. 02 | no. 46)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021116_005.tif,Page,Page 5,365,5,ark:/21198/z1cc3nm5,ark:/21198/z1cz5w3z,ark:/21198/z1fx9zdm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9zdm,1902,1902-11-16 (vol. 02 | no. 46)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021123_001.tif,Page,Page 1,366,1,ark:/21198/z1cc3nm5,ark:/21198/z18654bg,ark:/21198/z1b596q1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b596q1,1902,1902-11-23 (vol. 02 | no. 47)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021123_002.tif,Page,Page 2,367,2,ark:/21198/z1cc3nm5,ark:/21198/z18654bg,ark:/21198/z16d8g0q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8g0q,1902,1902-11-23 (vol. 02 | no. 47)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021123_003.tif,Page,Page 3,368,3,ark:/21198/z1cc3nm5,ark:/21198/z18654bg,ark:/21198/z12n7q7j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7q7j,1902,1902-11-23 (vol. 02 | no. 47)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021123_004.tif,Page,Page 4,369,4,ark:/21198/z1cc3nm5,ark:/21198/z18654bg,ark:/21198/z1xw76qs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw76qs,1902,1902-11-23 (vol. 02 | no. 47)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021130_001.tif,Page,Page 1,370,1,ark:/21198/z1cc3nm5,ark:/21198/z14f4cjv,ark:/21198/z1t46g17,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46g17,1902,1902-11-30 (vol. 02 | no. 48)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021130_002.tif,Page,Page 2,371,2,ark:/21198/z1cc3nm5,ark:/21198/z14f4cjv,ark:/21198/z1pg4dk1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4dk1,1902,1902-11-30 (vol. 02 | no. 48)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021130_003.tif,Page,Page 3,372,3,ark:/21198/z1cc3nm5,ark:/21198/z14f4cjv,ark:/21198/z1jq3nx6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3nx6,1902,1902-11-30 (vol. 02 | no. 48)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021130_004.tif,Page,Page 4,373,4,ark:/21198/z1cc3nm5,ark:/21198/z14f4cjv,ark:/21198/z1dz2x97,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2x97,1902,1902-11-30 (vol. 02 | no. 48)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_001.tif,Page,Page 1,374,1,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z19625h9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19625h9,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_002.tif,Page,Page 2,375,2,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z15f1dt1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1dt1,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_003.tif,Page,Page 3,376,3,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z11p0p1t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0p1t,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_004.tif,Page,Page 4,377,4,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z1wx05md,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx05md,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_005.tif,Page,Page 5,378,5,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z1s7846t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s7846t,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_006.tif,Page,Page 6,379,6,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z1ng7ckf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7ckf,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_007.tif,Page,Page 7,380,7,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z1hq6mw5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6mw5,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_008.tif,Page,Page 8,381,8,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z1cz5w4d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5w4d,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_009.tif,Page,Page 9,382,9,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z18654cx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18654cx,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021214_010.tif,Page,Page 10,383,10,ark:/21198/z1cc3nm5,ark:/21198/z10p3mvk,ark:/21198/z14f4ck9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4ck9,1902,1902-12-14 (vol. 02 | no. 49)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021221_001.tif,Page,Page 1,384,1,ark:/21198/z1cc3nm5,ark:/21198/z1vx34fk,ark:/21198/z10p3mxg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3mxg,1902,1902-12-21 (vol. 02 | no. 50)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021221_002.tif,Page,Page 2,385,2,ark:/21198/z1cc3nm5,ark:/21198/z1vx34fk,ark:/21198/z1w11ttc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w11ttc,1902,1902-12-21 (vol. 02 | no. 50)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021221_003.tif,Page,Page 3,386,3,ark:/21198/z1cc3nm5,ark:/21198/z1vx34fk,ark:/21198/z1r8136s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r8136s,1902,1902-12-21 (vol. 02 | no. 50)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021221_004.tif,Page,Page 4,387,4,ark:/21198/z1cc3nm5,ark:/21198/z1vx34fk,ark:/21198/z1mh0bg2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0bg2,1902,1902-12-21 (vol. 02 | no. 50)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021221_005.tif,Page,Page 5,388,5,ark:/21198/z1cc3nm5,ark:/21198/z1vx34fk,ark:/21198/z1gq9krs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9krs,1902,1902-12-21 (vol. 02 | no. 50)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021221_006.tif,Page,Page 6,389,6,ark:/21198/z1cc3nm5,ark:/21198/z1vx34fk,ark:/21198/z1bz8v01,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8v01,1902,1902-12-21 (vol. 02 | no. 50)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021221_007.tif,Page,Page 7,390,7,ark:/21198/z1cc3nm5,ark:/21198/z1vx34fk,ark:/21198/z176837j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz176837j,1902,1902-12-21 (vol. 02 | no. 50)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021221_008.tif,Page,Page 8,391,8,ark:/21198/z1cc3nm5,ark:/21198/z1vx34fk,ark:/21198/z13f7bkq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7bkq,1902,1902-12-21 (vol. 02 | no. 50)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021228_001.tif,Page,Page 1,392,1,ark:/21198/z1cc3nm5,ark:/21198/z1r8134w,ark:/21198/z1zs5jdd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5jdd,1902,1902-12-28 (vol. 02 | no. 51)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021228_002.tif,Page,Page 2,393,2,ark:/21198/z1cc3nm5,ark:/21198/z1r8134w,ark:/21198/z1v14srw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14srw,1902,1902-12-28 (vol. 02 | no. 51)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021228_003.tif,Page,Page 3,394,3,ark:/21198/z1cc3nm5,ark:/21198/z1r8134w,ark:/21198/z1q8422d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q8422d,1902,1902-12-28 (vol. 02 | no. 51)
Masters/othermasters/DEPtipografo/images/ihc_tipografo_19021228_004.tif,Page,Page 4,395,4,ark:/21198/z1cc3nm5,ark:/21198/z1r8134w,ark:/21198/z1kh398s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh398s,1902,1902-12-28 (vol. 02 | no. 51)
