File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_022.tif,Page,Page 22,455,22,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1wt0wx3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0wx3,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_023.tif,Page,Page 23,456,23,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1s2056g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s2056g,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_024.tif,Page,Page 24,457,24,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1n89dd9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89dd9,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_025.tif,Page,Page 25,458,25,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1hh8npk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8npk,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_026.tif,Page,Page 26,459,26,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1cr7x15,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7x15,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_027.tif,Page,Page 27,460,27,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z18075bk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18075bk,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_028.tif,Page,Page 28,461,28,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z14b53z8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b53z8,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_029.tif,Page,Page 29,462,29,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z10k4c8d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4c8d,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_030.tif,Page,Page 30,463,30,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1vt3vsq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3vsq,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_031.tif,Page,Page 31,464,31,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1r2341n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r2341n,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_032.tif,Page,Page 32,465,32,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1m92c8g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92c8g,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_033.tif,Page,Page 33,466,33,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1gj1mmn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1mmn,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_034.tif,Page,Page 34,467,34,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1bs0vvg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0vvg,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_035.tif,Page,Page 35,468,35,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1738tkp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738tkp,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_036.tif,Page,Page 36,469,36,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z13b82vb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b82vb,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_037.tif,Page,Page 37,470,37,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1zk7kbm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7kbm,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_038.tif,Page,Page 38,471,38,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1tt6tj0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6tj0,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_039.tif,Page,Page 39,472,39,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1q262vd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q262vd,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_040.tif,Page,Page 40,473,40,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1k95b5j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95b5j,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_041.tif,Page,Page 41,474,41,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1fj4kg8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4kg8,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_042.tif,Page,Page 42,475,42,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z19w2j6q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2j6q,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_043.tif,Page,Page 43,476,43,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1641sfv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641sfv,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_044.tif,Page,Page 44,477,44,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z12c11qh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c11qh,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_045.tif,Page,Page 45,478,45,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1xm0j5b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0j5b,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_046.tif,Page,Page 46,479,46,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1st9sf2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9sf2,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_047.tif,Page,Page 47,480,47,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1p291sx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p291sx,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_048.tif,Page,Page 48,481,48,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1j98932,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98932,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_049.tif,Page,Page 49,482,49,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1dn67qr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn67qr,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_050.tif,Page,Page 50,483,50,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z18w5h1w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5h1w,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194309-194312_051.tif,Page,Page 51,484,51,ark:/21198/z1d81f1k,ark:/21198/z13r2wfr,ark:/21198/z1544r7k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544r7k,1943,1943-09/1943-12 (año 03 | num. 09)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_001.tif,Page,Page 1,485,1,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z11c40gs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c40gs,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_002.tif,Page,Page 2,486,2,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1wm3h1z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3h1z,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_003.tif,Page,Page 3,487,3,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1rv2rc4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2rc4,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_004.tif,Page,Page 4,488,4,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1n320mn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n320mn,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_005.tif,Page,Page 5,489,5,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1hd9zb5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9zb5,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_006.tif,Page,Page 6,490,6,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1cn96mt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn96mt,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_007.tif,Page,Page 7,491,7,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z17w8ft6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8ft6,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_008.tif,Page,Page 8,492,8,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1447q2r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447q2r,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_009.tif,Page,Page 9,493,9,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z10c6zcg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6zcg,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_010.tif,Page,Page 10,494,10,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1vm6fw5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6fw5,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_011.tif,Page,Page 11,495,11,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1qv5q69,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5q69,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_012.tif,Page,Page 12,496,12,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1m63nz3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63nz3,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_013.tif,Page,Page 13,497,13,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1gf2x6b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2x6b,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_014.tif,Page,Page 14,498,14,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1bp25fj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp25fj,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_015.tif,Page,Page 15,499,15,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z16x1dpc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1dpc,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_016.tif,Page,Page 16,500,16,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1350p0t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350p0t,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_017.tif,Page,Page 17,501,17,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1zd05jz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd05jz,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_018.tif,Page,Page 18,502,18,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1tm9dtp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9dtp,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_019.tif,Page,Page 19,503,19,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1pz7cg7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz7cg7,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_020.tif,Page,Page 20,504,20,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1k66ms8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66ms8,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_021.tif,Page,Page 21,505,21,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1ff5w02,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5w02,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_022.tif,Page,Page 22,506,22,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z19p5478,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5478,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_023.tif,Page,Page 23,507,23,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z15x4cj0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x4cj0,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_024.tif,Page,Page 24,508,24,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1253mwg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253mwg,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_025.tif,Page,Page 25,509,25,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1xd34c4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd34c4,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_026.tif,Page,Page 26,510,26,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1sr1324,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1324,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_027.tif,Page,Page 27,511,27,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1p00b98,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00b98,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_028.tif,Page,Page 28,512,28,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1j69kh3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69kh3,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_029.tif,Page,Page 29,513,29,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1df8tsc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8tsc,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_030.tif,Page,Page 30,514,30,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z18p834b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p834b,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_031.tif,Page,Page 31,515,31,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z14x7bf2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7bf2,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_032.tif,Page,Page 32,516,32,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1156kr3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156kr3,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_033.tif,Page,Page 33,517,33,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1wh4sp4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4sp4,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_034.tif,Page,Page 34,518,34,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1rr41xb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr41xb,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_035.tif,Page,Page 35,519,35,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1n0395w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n0395w,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_036.tif,Page,Page 36,520,36,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1h72jdq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72jdq,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_037.tif,Page,Page 37,521,37,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1cg1sqf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1sqf,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_038.tif,Page,Page 38,522,38,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z17q123v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q123v,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_039.tif,Page,Page 39,523,39,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z14190q9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14190q9,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_040.tif,Page,Page 40,524,40,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1088800,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088800,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_041.tif,Page,Page 41,525,41,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1vh7rjr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7rjr,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_042.tif,Page,Page 42,526,42,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1qr70rh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr70rh,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_043.tif,Page,Page 43,527,43,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1m0682z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m0682z,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_044.tif,Page,Page 44,528,44,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1g75hcp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75hcp,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_045.tif,Page,Page 45,529,45,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1bg4rqv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4rqv,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_046.tif,Page,Page 46,530,46,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z16t2q9h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2q9h,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_047.tif,Page,Page 47,531,47,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1321zk3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321zk3,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_048.tif,Page,Page 48,532,48,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1z91g36,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91g36,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_049.tif,Page,Page 49,533,49,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1tj0q9k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0q9k,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_050.tif,Page,Page 50,534,50,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1pr9zk9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9zk9,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194401-194402_051.tif,Page,Page 51,535,51,ark:/21198/z1d81f1k,ark:/21198/z10024qq,ark:/21198/z1k096x5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k096x5,1944,1944-01/1944-02 (año 04 | num. 10)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194403-194404_001.tif,Page,Page 1,536,1,ark:/21198/z1d81f1k,ark:/21198/z1v71n60,ark:/21198/z1f78g79,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78g79,1944,1944-03/1944-04 (año 04 | num. 11)
