File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Visibility,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780512_001.tif,Page,Page 1,369,1,ark:/21198/z1x37qxr,ark:/21198/z1wm46r1,open,ark:/21198/z1kq0vmt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0vmt,1878,1878-05-12 (vol. 03 | no. 93)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780512_002.tif,Page,Page 2,370,2,ark:/21198/z1x37qxr,ark:/21198/z1wm46r1,open,ark:/21198/z1fz03zc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fz03zc,1878,1878-05-12 (vol. 03 | no. 93)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780512_003.tif,Page,Page 3,371,3,ark:/21198/z1x37qxr,ark:/21198/z1wm46r1,open,ark:/21198/z1b59c7t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b59c7t,1878,1878-05-12 (vol. 03 | no. 93)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780512_004.tif,Page,Page 4,372,4,ark:/21198/z1x37qxr,ark:/21198/z1wm46r1,open,ark:/21198/z16d8mh3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8mh3,1878,1878-05-12 (vol. 03 | no. 93)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780519_001.tif,Page,Page 1,373,1,ark:/21198/z1x37qxr,ark:/21198/z1rv3g42,open,ark:/21198/z12n7vrx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7vrx,1878,1878-05-19 (vol. 03 | no. 94)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780519_002.tif,Page,Page 2,374,2,ark:/21198/z1x37qxr,ark:/21198/z1rv3g42,open,ark:/21198/z1xw7c81,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw7c81,1878,1878-05-19 (vol. 03 | no. 94)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780519_003.tif,Page,Page 3,375,3,ark:/21198/z1x37qxr,ark:/21198/z1rv3g42,open,ark:/21198/z1t46mk2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46mk2,1878,1878-05-19 (vol. 03 | no. 94)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780519_004.tif,Page,Page 4,376,4,ark:/21198/z1x37qxr,ark:/21198/z1rv3g42,open,ark:/21198/z1pg4k48,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4k48,1878,1878-05-19 (vol. 03 | no. 94)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780526_001.tif,Page,Page 1,377,1,ark:/21198/z1x37qxr,ark:/21198/z1n32qc6,open,ark:/21198/z1jq3tgf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3tgf,1878,1878-05-26 (vol. 03 | no. 95)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780526_002.tif,Page,Page 2,378,2,ark:/21198/z1x37qxr,ark:/21198/z1n32qc6,open,ark:/21198/z1dz32t0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz32t0,1878,1878-05-26 (vol. 03 | no. 95)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780526_003.tif,Page,Page 3,379,3,ark:/21198/z1x37qxr,ark:/21198/z1n32qc6,open,ark:/21198/z1962b13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1962b13,1878,1878-05-26 (vol. 03 | no. 95)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780526_004.tif,Page,Page 4,380,4,ark:/21198/z1x37qxr,ark:/21198/z1n32qc6,open,ark:/21198/z15f1kbt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1kbt,1878,1878-05-26 (vol. 03 | no. 95)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780602_001.tif,Page,Page 1,381,1,ark:/21198/z1x37qxr,ark:/21198/z1hf0p3n,open,ark:/21198/z11p0tkn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0tkn,1878,1878-06-02 (vol. 03 | no. 96)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780602_002.tif,Page,Page 2,382,2,ark:/21198/z1x37qxr,ark:/21198/z1hf0p3n,open,ark:/21198/z1wx0b5n,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx0b5n,1878,1878-06-02 (vol. 03 | no. 96)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780602_003.tif,Page,Page 3,383,3,ark:/21198/z1x37qxr,ark:/21198/z1hf0p3n,open,ark:/21198/z1s788s3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s788s3,1878,1878-06-02 (vol. 03 | no. 96)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780602_004.tif,Page,Page 4,384,4,ark:/21198/z1x37qxr,ark:/21198/z1hf0p3n,open,ark:/21198/z1ng7j4p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7j4p,1878,1878-06-02 (vol. 03 | no. 96)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780609_001.tif,Page,Page 1,385,1,ark:/21198/z1x37qxr,ark:/21198/z1cn9xcc,open,ark:/21198/z1hq6sfd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6sfd,1878,1878-06-09 (vol. 03 | no. 97)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780609_002.tif,Page,Page 2,386,2,ark:/21198/z1x37qxr,ark:/21198/z1cn9xcc,open,ark:/21198/z1cz61pm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz61pm,1878,1878-06-09 (vol. 03 | no. 97)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780609_003.tif,Page,Page 3,387,3,ark:/21198/z1x37qxr,ark:/21198/z1cn9xcc,open,ark:/21198/z18658z6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18658z6,1878,1878-06-09 (vol. 03 | no. 97)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780609_004.tif,Page,Page 4,388,4,ark:/21198/z1x37qxr,ark:/21198/z1cn9xcc,open,ark:/21198/z14f4j6f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4j6f,1878,1878-06-09 (vol. 03 | no. 97)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780616_001.tif,Page,Page 1,389,1,ark:/21198/z1x37qxr,ark:/21198/z17w95mk,open,ark:/21198/z10s2gw1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2gw1,1878,1878-06-16 (vol. 03 | no. 98)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780616_002.tif,Page,Page 2,390,2,ark:/21198/z1x37qxr,ark:/21198/z17w95mk,open,ark:/21198/z1w120c0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w120c0,1878,1878-06-16 (vol. 03 | no. 98)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780616_003.tif,Page,Page 3,391,3,ark:/21198/z1x37qxr,ark:/21198/z17w95mk,open,ark:/21198/z1r817rm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r817rm,1878,1878-06-16 (vol. 03 | no. 98)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780616_004.tif,Page,Page 4,392,4,ark:/21198/z1x37qxr,ark:/21198/z17w95mk,open,ark:/21198/z1mh0h19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0h19,1878,1878-06-16 (vol. 03 | no. 98)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780623_001.tif,Page,Page 1,393,1,ark:/21198/z1x37qxr,ark:/21198/z1448dvq,open,ark:/21198/z1gq9r91,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9r91,1878,1878-06-23 (vol. 03 | no. 99)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780623_002.tif,Page,Page 2,394,2,ark:/21198/z1x37qxr,ark:/21198/z1448dvq,open,ark:/21198/z1bz90j7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz90j7,1878,1878-06-23 (vol. 03 | no. 99)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780623_003.tif,Page,Page 3,395,3,ark:/21198/z1x37qxr,ark:/21198/z1448dvq,open,ark:/21198/z17687tt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17687tt,1878,1878-06-23 (vol. 03 | no. 99)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780623_004.tif,Page,Page 4,396,4,ark:/21198/z1x37qxr,ark:/21198/z1448dvq,open,ark:/21198/z13j66fx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j66fx,1878,1878-06-23 (vol. 03 | no. 99)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780630_001.tif,Page,Page 1,397,1,ark:/21198/z1x37qxr,ark:/21198/z10c7p4d,open,ark:/21198/z1zs5pz7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5pz7,1878,1878-06-30 (vol. 03 | no. 100)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780630_002.tif,Page,Page 2,398,2,ark:/21198/z1x37qxr,ark:/21198/z10c7p4d,open,ark:/21198/z1v14z94,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14z94,1878,1878-06-30 (vol. 03 | no. 100)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780630_003.tif,Page,Page 3,399,3,ark:/21198/z1x37qxr,ark:/21198/z10c7p4d,open,ark:/21198/z1q846m7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q846m7,1878,1878-06-30 (vol. 03 | no. 100)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780630_004.tif,Page,Page 4,400,4,ark:/21198/z1x37qxr,ark:/21198/z10c7p4d,open,ark:/21198/z1kh3ftm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3ftm,1878,1878-06-30 (vol. 03 | no. 100)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780707_001.tif,Page,Page 1,401,1,ark:/21198/z1x37qxr,ark:/21198/z1vm75pj,open,ark:/21198/z1fr2q4r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2q4r,1878,1878-07-07 (vol. 03 | no. 101)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780707_002.tif,Page,Page 2,402,2,ark:/21198/z1x37qxr,ark:/21198/z1vm75pj,open,ark:/21198/z1b01zcw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01zcw,1878,1878-07-07 (vol. 03 | no. 101)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780707_003.tif,Page,Page 3,403,3,ark:/21198/z1x37qxr,ark:/21198/z1vm75pj,open,ark:/21198/z1699x2b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699x2b,1878,1878-07-07 (vol. 03 | no. 101)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780707_004.tif,Page,Page 4,404,4,ark:/21198/z1x37qxr,ark:/21198/z1vm75pj,open,ark:/21198/z12j95b0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j95b0,1878,1878-07-07 (vol. 03 | no. 101)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780714_001.tif,Page,Page 1,405,1,ark:/21198/z1x37qxr,ark:/21198/z1qz54b3,open,ark:/21198/z1xs8nx6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8nx6,1878,1878-07-14 (vol. 03 | no. 102)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780714_002.tif,Page,Page 2,406,2,ark:/21198/z1x37qxr,ark:/21198/z1qz54b3,open,ark:/21198/z1t17x66,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17x66,1878,1878-07-14 (vol. 03 | no. 102)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780714_003.tif,Page,Page 3,407,3,ark:/21198/z1x37qxr,ark:/21198/z1qz54b3,open,ark:/21198/z1p875fd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p875fd,1878,1878-07-14 (vol. 03 | no. 102)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780714_004.tif,Page,Page 4,408,4,ark:/21198/z1x37qxr,ark:/21198/z1qz54b3,open,ark:/21198/z1jh6dp7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6dp7,1878,1878-07-14 (vol. 03 | no. 102)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780721_001.tif,Page,Page 1,409,1,ark:/21198/z1x37qxr,ark:/21198/z1m64cq1,open,ark:/21198/z1dr5nzh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5nzh,1878,1878-07-21 (vol. 03 | no. 103 )
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780721_002.tif,Page,Page 2,410,2,ark:/21198/z1x37qxr,ark:/21198/z1m64cq1,open,ark:/21198/z1933mp8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933mp8,1878,1878-07-21 (vol. 03 | no. 103 )
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780721_003.tif,Page,Page 3,411,3,ark:/21198/z1x37qxr,ark:/21198/z1m64cq1,open,ark:/21198/z15b2vzj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2vzj,1878,1878-07-21 (vol. 03 | no. 103 )
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780721_004.tif,Page,Page 4,412,4,ark:/21198/z1x37qxr,ark:/21198/z1m64cq1,open,ark:/21198/z11k249h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k249h,1878,1878-07-21 (vol. 03 | no. 103 )
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780728_001.tif,Page,Page 1,413,1,ark:/21198/z1x37qxr,ark:/21198/z1gf3mzv,open,ark:/21198/z1wt1mrx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1mrx,1878,1878-07-28 (vol. 03 | no. 104)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780728_002.tif,Page,Page 2,414,2,ark:/21198/z1x37qxr,ark:/21198/z1gf3mzv,open,ark:/21198/z1s20w1x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20w1x,1878,1878-07-28 (vol. 03 | no. 104)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780728_003.tif,Page,Page 3,415,3,ark:/21198/z1x37qxr,ark:/21198/z1gf3mzv,open,ark:/21198/z1n90484,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n90484,1878,1878-07-28 (vol. 03 | no. 104)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780728_004.tif,Page,Page 4,416,4,ark:/21198/z1x37qxr,ark:/21198/z1gf3mzv,open,ark:/21198/z1hh9cjv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9cjv,1878,1878-07-28 (vol. 03 | no. 104)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780804_001.tif,Page,Page 1,417,1,ark:/21198/z1x37qxr,ark:/21198/z1bp2w80,open,ark:/21198/z1cv7b7v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv7b7v,1878,1878-08-04 (vol. 03 | no. 105)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780804_002.tif,Page,Page 2,418,2,ark:/21198/z1x37qxr,ark:/21198/z1bp2w80,open,ark:/21198/z1836khf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836khf,1878,1878-08-04 (vol. 03 | no. 105)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780804_003.tif,Page,Page 3,419,3,ark:/21198/z1x37qxr,ark:/21198/z1bp2w80,open,ark:/21198/z14b5tt5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5tt5,1878,1878-08-04 (vol. 03 | no. 105)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780804_004.tif,Page,Page 4,420,4,ark:/21198/z1x37qxr,ark:/21198/z1bp2w80,open,ark:/21198/z10k5337,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k5337,1878,1878-08-04 (vol. 03 | no. 105)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780811_001.tif,Page,Page 1,421,1,ark:/21198/z1x37qxr,ark:/21198/z16x24gr,open,ark:/21198/z1vt4kmj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4kmj,1878,1878-08-11 (vol. 03 | no. 106)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780811_002.tif,Page,Page 2,422,2,ark:/21198/z1x37qxr,ark:/21198/z16x24gr,open,ark:/21198/z1r23tvp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23tvp,1878,1878-08-11 (vol. 03 | no. 106)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780811_003.tif,Page,Page 3,423,3,ark:/21198/z1x37qxr,ark:/21198/z16x24gr,open,ark:/21198/z1m93339,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m93339,1878,1878-08-11 (vol. 03 | no. 106)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780811_004.tif,Page,Page 4,424,4,ark:/21198/z1x37qxr,ark:/21198/z16x24gr,open,ark:/21198/z1gn11sw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn11sw,1878,1878-08-11 (vol. 03 | no. 106)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780818_001.tif,Page,Page 1,425,1,ark:/21198/z1x37qxr,ark:/21198/z1351crb,open,ark:/21198/z1bw094g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw094g,1878,1878-08-18 (vol. 03 | no. 107)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780818_002.tif,Page,Page 2,426,2,ark:/21198/z1x37qxr,ark:/21198/z1351crb,open,ark:/21198/z1739jfz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739jfz,1878,1878-08-18 (vol. 03 | no. 107)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780818_003.tif,Page,Page 3,427,3,ark:/21198/z1x37qxr,ark:/21198/z1351crb,open,ark:/21198/z13b8sps,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8sps,1878,1878-08-18 (vol. 03 | no. 107)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780818_004.tif,Page,Page 4,428,4,ark:/21198/z1x37qxr,ark:/21198/z1351crb,open,ark:/21198/z1zk896w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk896w,1878,1878-08-18 (vol. 03 | no. 107)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780825_001.tif,Page,Page 1,429,1,ark:/21198/z1x37qxr,ark:/21198/z1zd0wbz,open,ark:/21198/z1tt7jfq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7jfq,1878,1878-08-25 (vol. 03 | no. 108)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780825_002.tif,Page,Page 2,430,2,ark:/21198/z1x37qxr,ark:/21198/z1zd0wbz,open,ark:/21198/z1q26sq9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26sq9,1878,1878-08-25 (vol. 03 | no. 108)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780825_003.tif,Page,Page 3,431,3,ark:/21198/z1x37qxr,ark:/21198/z1zd0wbz,open,ark:/21198/z1kd4rd9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd4rd9,1878,1878-08-25 (vol. 03 | no. 108)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780825_004.tif,Page,Page 4,432,4,ark:/21198/z1x37qxr,ark:/21198/z1zd0wbz,open,ark:/21198/z1fn40pz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn40pz,1878,1878-08-25 (vol. 03 | no. 108)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780901_001.tif,Page,Page 1,433,1,ark:/21198/z1x37qxr,ark:/21198/z1tq8txn,open,ark:/21198/z19w381j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w381j,1878,1878-09-01 (vol. 03 | no. 109)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780901_002.tif,Page,Page 2,434,2,ark:/21198/z1x37qxr,ark:/21198/z1tq8txn,open,ark:/21198/z1642h77,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642h77,1878,1878-09-01 (vol. 03 | no. 109)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780901_003.tif,Page,Page 3,435,3,ark:/21198/z1x37qxr,ark:/21198/z1tq8txn,open,ark:/21198/z12c1rjz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1rjz,1878,1878-09-01 (vol. 03 | no. 109)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780901_004.tif,Page,Page 4,436,4,ark:/21198/z1x37qxr,ark:/21198/z1tq8txn,open,ark:/21198/z1xm181m,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm181m,1878,1878-09-01 (vol. 03 | no. 109)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780908_001.tif,Page,Page 1,437,1,ark:/21198/z1x37qxr,ark:/21198/z1pz8375,open,ark:/21198/z1sv0h9w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0h9w,1878,1878-09-08 (vol. 03 | no. 110)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780908_002.tif,Page,Page 2,438,2,ark:/21198/z1x37qxr,ark:/21198/z1pz8375,open,ark:/21198/z1p58fzs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p58fzs,1878,1878-09-08 (vol. 03 | no. 110)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780908_003.tif,Page,Page 3,439,3,ark:/21198/z1x37qxr,ark:/21198/z1pz8375,open,ark:/21198/z1jd7q8x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7q8x,1878,1878-09-08 (vol. 03 | no. 110)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780908_004.tif,Page,Page 4,440,4,ark:/21198/z1x37qxr,ark:/21198/z1pz8375,open,ark:/21198/z1dn6zj6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6zj6,1878,1878-09-08 (vol. 03 | no. 110)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780915_001.tif,Page,Page 1,441,1,ark:/21198/z1x37qxr,ark:/21198/z1k67bj6,open,ark:/21198/z18w66tv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w66tv,1878,1878-09-15 (vol. 03 | no. 111)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780915_002.tif,Page,Page 2,442,2,ark:/21198/z1x37qxr,ark:/21198/z1k67bj6,open,ark:/21198/z1545g3v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1545g3v,1878,1878-09-15 (vol. 03 | no. 111)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780915_003.tif,Page,Page 3,443,3,ark:/21198/z1x37qxr,ark:/21198/z1k67bj6,open,ark:/21198/z11c4qc4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4qc4,1878,1878-09-15 (vol. 03 | no. 111)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780915_004.tif,Page,Page 4,444,4,ark:/21198/z1x37qxr,ark:/21198/z1k67bj6,open,ark:/21198/z1wm46wt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm46wt,1878,1878-09-15 (vol. 03 | no. 111)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780915_005.tif,Page,Page 5,445,5,ark:/21198/z1x37qxr,ark:/21198/z1k67bj6,open,ark:/21198/z1rz25jc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz25jc,1878,1878-09-15 (vol. 03 | no. 111)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780922_001.tif,Page,Page 1,446,1,ark:/21198/z1x37qxr,ark:/21198/z1ff6ks1,open,ark:/21198/z1n61dwv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n61dwv,1878,1878-09-22 (vol. 03 | no. 112)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780922_002.tif,Page,Page 2,447,2,ark:/21198/z1x37qxr,ark:/21198/z1ff6ks1,open,ark:/21198/z1hf0p60,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0p60,1878,1878-09-22 (vol. 03 | no. 112)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780922_003.tif,Page,Page 3,448,3,ark:/21198/z1x37qxr,ark:/21198/z1ff6ks1,open,ark:/21198/z1cn9xf8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9xf8,1878,1878-09-22 (vol. 03 | no. 112)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780922_004.tif,Page,Page 4,449,4,ark:/21198/z1x37qxr,ark:/21198/z1ff6ks1,open,ark:/21198/z17w95pg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w95pg,1878,1878-09-22 (vol. 03 | no. 112)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780929_001.tif,Page,Page 1,450,1,ark:/21198/z1x37qxr,ark:/21198/z19p5v18,open,ark:/21198/z1448dz2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448dz2,1878,1878-09-29 (vol. 03 | no. 113)
Masters/othermasters/DEPrazon/images/1878/ihc_razon_18780929_002.tif,Page,Page 2,451,2,ark:/21198/z1x37qxr,ark:/21198/z19p5v18,open,ark:/21198/z10g6cn2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g6cn2,1878,1878-09-29 (vol. 03 | no. 113)
