File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550725_015.tif,Page,Page 15,183,15,ark:/21198/z1dc0vmt,ark:/21198/z1jx17nz,ark:/21198/z1mh0h8f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0h8f,1955,1955-07-25 (vol. 01 | no. 22)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550725_016.tif,Page,Page 16,184,16,ark:/21198/z1dc0vmt,ark:/21198/z1jx17nz,ark:/21198/z1gq9rj5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9rj5,1955,1955-07-25 (vol. 01 | no. 22)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550806_001.tif,Page,Page 1,185,1,ark:/21198/z1dc0vmt,ark:/21198/z1f50gw3,ark:/21198/z1bz90sc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz90sc,1955,1955-08-06 (vol. 01 | no. 24)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550806_002.tif,Page,Page 2,186,2,ark:/21198/z1dc0vmt,ark:/21198/z1f50gw3,ark:/21198/z176882c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz176882c,1955,1955-08-06 (vol. 01 | no. 24)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550806_003.tif,Page,Page 3,187,3,ark:/21198/z1dc0vmt,ark:/21198/z1f50gw3,ark:/21198/z13j66qh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j66qh,1955,1955-08-06 (vol. 01 | no. 24)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550806_004.tif,Page,Page 4,188,4,ark:/21198/z1dc0vmt,ark:/21198/z1f50gw3,ark:/21198/z1zs5q77,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5q77,1955,1955-08-06 (vol. 01 | no. 24)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550806_005.tif,Page,Page 5,189,5,ark:/21198/z1dc0vmt,ark:/21198/z1f50gw3,ark:/21198/z1v14zj8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14zj8,1955,1955-08-06 (vol. 01 | no. 24)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550806_006.tif,Page,Page 6,190,6,ark:/21198/z1dc0vmt,ark:/21198/z1f50gw3,ark:/21198/z1q846vc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q846vc,1955,1955-08-06 (vol. 01 | no. 24)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550806_007.tif,Page,Page 7,191,7,ark:/21198/z1dc0vmt,ark:/21198/z1f50gw3,ark:/21198/z1kh3g25,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3g25,1955,1955-08-06 (vol. 01 | no. 24)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550806_008.tif,Page,Page 8,192,8,ark:/21198/z1dc0vmt,ark:/21198/z1f50gw3,ark:/21198/z1fr2qcw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2qcw,1955,1955-08-06 (vol. 01 | no. 24)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550815_001.tif,Page,Page 1,193,1,ark:/21198/z1dc0vmt,ark:/21198/z19c9r3b,ark:/21198/z1b01zm1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01zm1,1955,1955-08-15 (vol. 01 | no. 25)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550815_002.tif,Page,Page 2,194,2,ark:/21198/z1dc0vmt,ark:/21198/z19c9r3b,ark:/21198/z1699x9g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699x9g,1955,1955-08-15 (vol. 01 | no. 25)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550815_003.tif,Page,Page 3,195,3,ark:/21198/z1dc0vmt,ark:/21198/z19c9r3b,ark:/21198/z12j95k4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j95k4,1955,1955-08-15 (vol. 01 | no. 25)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550815_004.tif,Page,Page 4,196,4,ark:/21198/z1dc0vmt,ark:/21198/z19c9r3b,ark:/21198/z1xs8p5r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8p5r,1955,1955-08-15 (vol. 01 | no. 25)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550815_005.tif,Page,Page 5,197,5,ark:/21198/z1dc0vmt,ark:/21198/z19c9r3b,ark:/21198/z1t17xfb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17xfb,1955,1955-08-15 (vol. 01 | no. 25)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550815_006.tif,Page,Page 6,198,6,ark:/21198/z1dc0vmt,ark:/21198/z19c9r3b,ark:/21198/z1p875pj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p875pj,1955,1955-08-15 (vol. 01 | no. 25)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550815_007.tif,Page,Page 7,199,7,ark:/21198/z1dc0vmt,ark:/21198/z19c9r3b,ark:/21198/z1jh6dxc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6dxc,1955,1955-08-15 (vol. 01 | no. 25)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550815_008.tif,Page,Page 8,200,8,ark:/21198/z1dc0vmt,ark:/21198/z19c9r3b,ark:/21198/z1dr5p62,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5p62,1955,1955-08-15 (vol. 01 | no. 25)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550822_001.tif,Page,Page 1,201,1,ark:/21198/z1dc0vmt,ark:/21198/z15m90df,ark:/21198/z1933mxd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933mxd,1955,1955-08-22 (vol. 01 | no. 26)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550822_002.tif,Page,Page 2,202,2,ark:/21198/z1dc0vmt,ark:/21198/z15m90df,ark:/21198/z15b2w63,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2w63,1955,1955-08-22 (vol. 01 | no. 26)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550822_003.tif,Page,Page 3,203,3,ark:/21198/z1dc0vmt,ark:/21198/z15m90df,ark:/21198/z11k24jn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k24jn,1955,1955-08-22 (vol. 01 | no. 26)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550822_004.tif,Page,Page 4,204,4,ark:/21198/z1dc0vmt,ark:/21198/z15m90df,ark:/21198/z1wt1n0g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1n0g,1955,1955-08-22 (vol. 01 | no. 26)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550822_005.tif,Page,Page 5,205,5,ark:/21198/z1dc0vmt,ark:/21198/z15m90df,ark:/21198/z1s20w82,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20w82,1955,1955-08-22 (vol. 01 | no. 26)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550822_006.tif,Page,Page 6,206,6,ark:/21198/z1dc0vmt,ark:/21198/z15m90df,ark:/21198/z1n904jq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n904jq,1955,1955-08-22 (vol. 01 | no. 26)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550822_007.tif,Page,Page 7,207,7,ark:/21198/z1dc0vmt,ark:/21198/z15m90df,ark:/21198/z1hh9ctf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9ctf,1955,1955-08-22 (vol. 01 | no. 26)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550822_008.tif,Page,Page 8,208,8,ark:/21198/z1dc0vmt,ark:/21198/z15m90df,ark:/21198/z1cv7bg0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv7bg0,1955,1955-08-22 (vol. 01 | no. 26)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_001.tif,Page,Page 1,209,1,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z1836krk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836krk,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_002.tif,Page,Page 2,210,2,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z14b5v2q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5v2q,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_003.tif,Page,Page 3,211,3,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z10k53bc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k53bc,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_004.tif,Page,Page 4,212,4,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z1vt4kvp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4kvp,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_005.tif,Page,Page 5,213,5,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z1r23v4p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23v4p,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_006.tif,Page,Page 6,214,6,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z1m933cw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m933cw,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_007.tif,Page,Page 7,215,7,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z1gn121f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn121f,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_008.tif,Page,Page 8,216,8,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z1bw09cm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw09cm,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_009.tif,Page,Page 9,217,9,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z1739jp3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739jp3,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550830_010.tif,Page,Page 10,218,10,ark:/21198/z1dc0vmt,ark:/21198/z11z6z32,ark:/21198/z13b8sxx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8sxx,1955,1955-08-30 (vol. 01 | no. 27)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550905_001.tif,Page,Page 1,219,1,ark:/21198/z1dc0vmt,ark:/21198/z1x66fnh,ark:/21198/z1zk89f1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk89f1,1955,1955-09-05 (vol. 01 | no. 28)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550905_002.tif,Page,Page 2,220,2,ark:/21198/z1dc0vmt,ark:/21198/z1x66fnh,ark:/21198/z1tt7jq9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7jq9,1955,1955-09-05 (vol. 01 | no. 28)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550905_003.tif,Page,Page 3,221,3,ark:/21198/z1dc0vmt,ark:/21198/z1x66fnh,ark:/21198/z1q55hdm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55hdm,1955,1955-09-05 (vol. 01 | no. 28)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550905_004.tif,Page,Page 4,222,4,ark:/21198/z1dc0vmt,ark:/21198/z1x66fnh,ark:/21198/z1kd4rpw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd4rpw,1955,1955-09-05 (vol. 01 | no. 28)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550905_005.tif,Page,Page 5,223,5,ark:/21198/z1dc0vmt,ark:/21198/z1x66fnh,ark:/21198/z1fn40zj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn40zj,1955,1955-09-05 (vol. 01 | no. 28)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550905_006.tif,Page,Page 6,224,6,ark:/21198/z1dc0vmt,ark:/21198/z1x66fnh,ark:/21198/z19w3894,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w3894,1955,1955-09-05 (vol. 01 | no. 28)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550905_007.tif,Page,Page 7,225,7,ark:/21198/z1dc0vmt,ark:/21198/z1x66fnh,ark:/21198/z1642hht,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642hht,1955,1955-09-05 (vol. 01 | no. 28)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550905_008.tif,Page,Page 8,226,8,ark:/21198/z1dc0vmt,ark:/21198/z1x66fnh,ark:/21198/z12c1rtj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1rtj,1955,1955-09-05 (vol. 01 | no. 28)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550912_001.tif,Page,Page 1,227,1,ark:/21198/z1dc0vmt,ark:/21198/z1sf5pxs,ark:/21198/z1xm1896,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm1896,1955,1955-09-12 (vol. 01 | no. 29)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550912_002.tif,Page,Page 2,228,2,ark:/21198/z1dc0vmt,ark:/21198/z1sf5pxs,ark:/21198/z1sx96zs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx96zs,1955,1955-09-12 (vol. 01 | no. 29)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550912_003.tif,Page,Page 3,229,3,ark:/21198/z1dc0vmt,ark:/21198/z1sf5pxs,ark:/21198/z1p58g7s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p58g7s,1955,1955-09-12 (vol. 01 | no. 29)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550912_004.tif,Page,Page 4,230,4,ark:/21198/z1dc0vmt,ark:/21198/z1sf5pxs,ark:/21198/z1jd7qjh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7qjh,1955,1955-09-12 (vol. 01 | no. 29)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550912_005.tif,Page,Page 5,231,5,ark:/21198/z1dc0vmt,ark:/21198/z1sf5pxs,ark:/21198/z1dn6zts,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6zts,1955,1955-09-12 (vol. 01 | no. 29)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550912_006.tif,Page,Page 6,232,6,ark:/21198/z1dc0vmt,ark:/21198/z1sf5pxs,ark:/21198/z18w673v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w673v,1955,1955-09-12 (vol. 01 | no. 29)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550912_007.tif,Page,Page 7,233,7,ark:/21198/z1dc0vmt,ark:/21198/z1sf5pxs,ark:/21198/z1545gcf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1545gcf,1955,1955-09-12 (vol. 01 | no. 29)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550912_008.tif,Page,Page 8,234,8,ark:/21198/z1dc0vmt,ark:/21198/z1sf5pxs,ark:/21198/z11c4qnq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4qnq,1955,1955-09-12 (vol. 01 | no. 29)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_001.tif,Page,Page 1,235,1,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1wq2xkr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2xkr,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_002.tif,Page,Page 2,236,2,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1rz25tz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz25tz,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_003.tif,Page,Page 3,237,3,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1n61f4d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n61f4d,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_004.tif,Page,Page 4,238,4,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1hf0pf4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0pf4,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_005.tif,Page,Page 5,239,5,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1cn9xpd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9xpd,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_006.tif,Page,Page 6,240,6,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z17w95xm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w95xm,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_007.tif,Page,Page 7,241,7,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1448f6m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448f6m,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_008.tif,Page,Page 8,242,8,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z10g6cxn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g6cxn,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_009.tif,Page,Page 9,243,9,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1vq5wdx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5wdx,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_010.tif,Page,Page 10,244,10,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1qz54q1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz54q1,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_011.tif,Page,Page 11,245,11,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1m64d2x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m64d2x,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_012.tif,Page,Page 12,246,12,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1gf3n89,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3n89,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550920_013.tif,Page,Page 13,247,13,ark:/21198/z1dc0vmt,ark:/21198/z1np4z4k,ark:/21198/z1bp2wk1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2wk1,1955,1955-09-20 (vol. 01 | no. 30)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551010_001.tif,Page,Page 1,248,1,ark:/21198/z1dc0vmt,ark:/21198/z1hx46d7,ark:/21198/z16x24t7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x24t7,1955,1955-10-10 (vol. 01 | no. 33)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551010_002.tif,Page,Page 2,249,2,ark:/21198/z1dc0vmt,ark:/21198/z1hx46d7,ark:/21198/z13803g3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13803g3,1955,1955-10-10 (vol. 01 | no. 33)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551010_003.tif,Page,Page 3,250,3,ark:/21198/z1dc0vmt,ark:/21198/z1hx46d7,ark:/21198/z1zg9m08,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9m08,1955,1955-10-10 (vol. 01 | no. 33)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551010_004.tif,Page,Page 4,251,4,ark:/21198/z1dc0vmt,ark:/21198/z1hx46d7,ark:/21198/z1tq8v90,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8v90,1955,1955-10-10 (vol. 01 | no. 33)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551010_005.tif,Page,Page 5,252,5,ark:/21198/z1dc0vmt,ark:/21198/z1hx46d7,ark:/21198/z1pz83kn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz83kn,1955,1955-10-10 (vol. 01 | no. 33)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551010_006.tif,Page,Page 6,253,6,ark:/21198/z1dc0vmt,ark:/21198/z1hx46d7,ark:/21198/z1k67bv7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k67bv7,1955,1955-10-10 (vol. 01 | no. 33)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551010_007.tif,Page,Page 7,254,7,ark:/21198/z1dc0vmt,ark:/21198/z1hx46d7,ark:/21198/z1ff6m3g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6m3g,1955,1955-10-10 (vol. 01 | no. 33)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551010_008.tif,Page,Page 8,255,8,ark:/21198/z1dc0vmt,ark:/21198/z1hx46d7,ark:/21198/z19p5vcr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5vcr,1955,1955-10-10 (vol. 01 | no. 33)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_001.tif,Page,Page 1,256,1,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z1613t22,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613t22,1955,1955-10-17 (vol. 01 | no. 34)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_002.tif,Page,Page 2,257,2,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z1283298,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1283298,1955,1955-10-17 (vol. 01 | no. 34)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_003.tif,Page,Page 3,258,3,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z1xh2jwg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2jwg,1955,1955-10-17 (vol. 01 | no. 34)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_004.tif,Page,Page 4,259,4,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z1sr1t55,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1t55,1955,1955-10-17 (vol. 01 | no. 34)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_005.tif,Page,Page 5,260,5,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z1p012dp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p012dp,1955,1955-10-17 (vol. 01 | no. 34)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_006.tif,Page,Page 6,261,6,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z1j709nh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j709nh,1955,1955-10-17 (vol. 01 | no. 34)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_007.tif,Page,Page 7,262,7,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z1df9jx7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9jx7,1955,1955-10-17 (vol. 01 | no. 34)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_008.tif,Page,Page 8,263,8,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z18s7hp4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7hp4,1955,1955-10-17 (vol. 01 | no. 34)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19551017_009.tif,Page,Page 9,264,9,ark:/21198/z1dc0vmt,ark:/21198/z1d53fmx,ark:/21198/z1516rzq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516rzq,1955,1955-10-17 (vol. 01 | no. 34)
