File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_024.tif,Page,Page 24,2833,24,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1rj7cqv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj7cqv,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_025.tif,Page,Page 25,2834,25,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1ms6n10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6n10,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_026.tif,Page,Page 26,2835,26,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1h15w7p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15w7p,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_027.tif,Page,Page 27,2836,27,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1c854hb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c854hb,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_028.tif,Page,Page 28,2837,28,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z17h4cr5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h4cr5,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_029.tif,Page,Page 29,2838,29,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z13v2bc8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v2bc8,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_030.tif,Page,Page 30,2839,30,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1031kp9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031kp9,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_031.tif,Page,Page 31,2840,31,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1vb139r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb139r,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_032.tif,Page,Page 32,2841,32,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1qk0bh4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk0bh4,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_033.tif,Page,Page 33,2842,33,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1ks9ksv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9ksv,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_034.tif,Page,Page 34,2843,34,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1g18v1d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18v1d,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_035.tif,Page,Page 35,2844,35,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1b883bh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b883bh,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_036.tif,Page,Page 36,2845,36,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z16m621h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m621h,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_037.tif,Page,Page 37,2846,37,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z12v599s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v599s,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_038.tif,Page,Page 38,2847,38,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1z34sw9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34sw9,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_039.tif,Page,Page 39,2848,39,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1tb424x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb424x,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_040.tif,Page,Page 40,2849,40,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1pk39cr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk39cr,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_041.tif,Page,Page 41,2850,41,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1jt2jk4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2jk4,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_042.tif,Page,Page 42,2851,42,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1f21svq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21svq,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_043.tif,Page,Page 43,2852,43,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z19c9rm2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9rm2,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_044.tif,Page,Page 44,2853,44,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z15m90x5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m90x5,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_045.tif,Page,Page 45,2854,45,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z11v886v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v886v,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_046.tif,Page,Page 46,2855,46,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1x37rqg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37rqg,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_047.tif,Page,Page 47,2856,47,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1sb70zp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb70zp,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_048.tif,Page,Page 48,2857,48,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1nk687c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk687c,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_049.tif,Page,Page 49,2858,49,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1ht5hhn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5hhn,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520807_050.tif,Page,Page 50,2859,50,open,ark:/21198/z1710v9s,ark:/21198/z16h7b7v,ark:/21198/z1d53g42,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53g42,1952,1952-08-07 (vol. 02 | no. 27)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_001.tif,Page,Page 1,2860,1,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z18d2qfs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2qfs,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_002.tif,Page,Page 2,2861,2,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z14n1zsz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1zsz,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_003.tif,Page,Page 3,2862,3,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z10w1704,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w1704,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_004.tif,Page,Page 4,2863,4,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1w40qj6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40qj6,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_005.tif,Page,Page 5,2864,5,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1rb9zr1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9zr1,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_006.tif,Page,Page 6,2865,6,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1mk972j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk972j,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_007.tif,Page,Page 7,2866,7,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1gx75qp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx75qp,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_008.tif,Page,Page 8,2867,8,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1c56f14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c56f14,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_009.tif,Page,Page 9,2868,9,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z17d5pc9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5pc9,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_010.tif,Page,Page 10,2869,10,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z13n4xm4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4xm4,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_011.tif,Page,Page 11,2870,11,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1zw4f47,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw4f47,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_012.tif,Page,Page 12,2871,12,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1v43pbx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43pbx,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_013.tif,Page,Page 13,2872,13,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1qc2xnn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2xnn,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_014.tif,Page,Page 14,2873,14,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1kq0wbn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0wbn,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_015.tif,Page,Page 15,2874,15,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1fz04p6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fz04p6,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_016.tif,Page,Page 16,2875,16,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1b59cz7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b59cz7,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_017.tif,Page,Page 17,2876,17,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z16d8n7x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8n7x,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_018.tif,Page,Page 18,2877,18,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z12n7wgr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7wgr,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_019.tif,Page,Page 19,2878,19,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1xw7d0v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw7d0v,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_020.tif,Page,Page 20,2879,20,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1t46n9w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46n9w,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_021.tif,Page,Page 21,2880,21,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1pg4kvp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4kvp,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_022.tif,Page,Page 22,2881,22,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1jq3v68,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3v68,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_023.tif,Page,Page 23,2882,23,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1dz33jt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz33jt,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_024.tif,Page,Page 24,2883,24,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1962brh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1962brh,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_025.tif,Page,Page 25,2884,25,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z15f1m2n,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1m2n,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_026.tif,Page,Page 26,2885,26,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z11p0v9g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0v9g,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_027.tif,Page,Page 27,2886,27,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1wx0bw2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx0bw2,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_028.tif,Page,Page 28,2887,28,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1s789gg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s789gg,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_029.tif,Page,Page 29,2888,29,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1ng7jtn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7jtn,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_030.tif,Page,Page 30,2889,30,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1hq6t4s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6t4s,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_031.tif,Page,Page 31,2890,31,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1cz62c0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz62c0,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_032.tif,Page,Page 32,2891,32,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z18659nk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18659nk,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_033.tif,Page,Page 33,2892,33,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z14f4jwd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4jwd,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_034.tif,Page,Page 34,2893,34,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z10s2hmv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2hmv,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_035.tif,Page,Page 35,2894,35,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1w1213t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w1213t,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_036.tif,Page,Page 36,2895,36,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1r818gf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r818gf,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_037.tif,Page,Page 37,2896,37,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1mh0hrq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0hrq,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_038.tif,Page,Page 38,2897,38,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1gq9s1v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9s1v,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_039.tif,Page,Page 39,2898,39,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1bz9182,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz9182,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_040.tif,Page,Page 40,2899,40,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z17688jn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17688jn,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_041.tif,Page,Page 41,2900,41,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z13j675r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j675r,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_042.tif,Page,Page 42,2901,42,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1zs5qp2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5qp2,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_043.tif,Page,Page 43,2902,43,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1v1501b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v1501b,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_044.tif,Page,Page 44,2903,44,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1q847b2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q847b2,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_045.tif,Page,Page 45,2904,45,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1kh3gjf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3gjf,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_046.tif,Page,Page 46,2905,46,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1fr2qv5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2qv5,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_047.tif,Page,Page 47,2906,47,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1b02033,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b02033,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_048.tif,Page,Page 48,2907,48,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z1699xr9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699xr9,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520814_049.tif,Page,Page 49,2908,49,open,ark:/21198/z1710v9s,ark:/21198/z12r6kjk,ark:/21198/z12j961c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j961c,1952,1952-08-14 (vol. 02 | no. 28)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520821_001.tif,Page,Page 1,2909,1,open,ark:/21198/z1710v9s,ark:/21198/z1z0631j,ark:/21198/z1xs8pmk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8pmk,1952,1952-08-21 (vol. 02 | no. 29)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520821_002.tif,Page,Page 2,2910,2,open,ark:/21198/z1710v9s,ark:/21198/z1z0631j,ark:/21198/z1t17xw5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17xw5,1952,1952-08-21 (vol. 02 | no. 29)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520821_003.tif,Page,Page 3,2911,3,open,ark:/21198/z1710v9s,ark:/21198/z1z0631j,ark:/21198/z1p8764s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p8764s,1952,1952-08-21 (vol. 02 | no. 29)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520821_004.tif,Page,Page 4,2912,4,open,ark:/21198/z1710v9s,ark:/21198/z1z0631j,ark:/21198/z1jh6fcm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6fcm,1952,1952-08-21 (vol. 02 | no. 29)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19520821_005.tif,Page,Page 5,2913,5,open,ark:/21198/z1710v9s,ark:/21198/z1z0631j,ark:/21198/z1dr5pnw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5pnw,1952,1952-08-21 (vol. 02 | no. 29)
