File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19371227_012.tif,Page,Page 12,929,12,ark:/21198/z1tx63gf,ark:/21198/z1dv4730,ark:/21198/z11k202q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k202q,1937,1937-12-27 (año 02 | no. 48)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19371227_013.tif,Page,Page 13,930,13,ark:/21198/z1tx63gf,ark:/21198/z1dv4730,ark:/21198/z1wt1gh4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1gh4,1937,1937-12-27 (año 02 | no. 48)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19371227_014.tif,Page,Page 14,931,14,ark:/21198/z1tx63gf,ark:/21198/z1dv4730,ark:/21198/z1s20qt5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20qt5,1937,1937-12-27 (año 02 | no. 48)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19371227_015.tif,Page,Page 15,932,15,ark:/21198/z1tx63gf,ark:/21198/z1dv4730,ark:/21198/z1nc8phm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8phm,1937,1937-12-27 (año 02 | no. 48)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19371227_016.tif,Page,Page 16,933,16,ark:/21198/z1tx63gf,ark:/21198/z1dv4730,ark:/21198/z1hm7xrf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm7xrf,1937,1937-12-27 (año 02 | no. 48)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19371227_017.tif,Page,Page 17,934,17,ark:/21198/z1tx63gf,ark:/21198/z1dv4730,ark:/21198/z1cv761h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv761h,1937,1937-12-27 (año 02 | no. 48)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19371227_018.tif,Page,Page 18,935,18,ark:/21198/z1tx63gf,ark:/21198/z1dv4730,ark:/21198/z1836f93,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836f93,1937,1937-12-27 (año 02 | no. 48)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19371227_019.tif,Page,Page 19,936,19,ark:/21198/z1tx63gf,ark:/21198/z1dv4730,ark:/21198/z14b5pmt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5pmt,1937,1937-12-27 (año 02 | no. 48)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_001.tif,Page,Page 1,937,1,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z10k4xw3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4xw3,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_002.tif,Page,Page 2,938,2,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1vt4ffn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4ffn,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_003.tif,Page,Page 3,939,3,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1r52d1m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52d1m,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_004.tif,Page,Page 4,940,4,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1md1nbb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1nbb,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_005.tif,Page,Page 5,941,5,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1gn0wk5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn0wk5,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_006.tif,Page,Page 6,942,6,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1bw04w8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw04w8,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_007.tif,Page,Page 7,943,7,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1739d65,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739d65,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_008.tif,Page,Page 8,944,8,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z13b8nf0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8nf0,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_009.tif,Page,Page 9,945,9,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1zk850j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk850j,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_010.tif,Page,Page 10,946,10,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1tx63p4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx63p4,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_011.tif,Page,Page 11,947,11,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1q55bx8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55bx8,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_012.tif,Page,Page 12,948,12,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1kd4m5h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd4m5h,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_013.tif,Page,Page 13,949,13,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1fn3vfs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3vfs,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_014.tif,Page,Page 14,950,14,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z19w33sb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w33sb,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_015.tif,Page,Page 15,951,15,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1642c0f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642c0f,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_016.tif,Page,Page 16,952,16,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z12c1mbm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1mbm,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_017.tif,Page,Page 17,953,17,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1xp9t83,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9t83,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_018.tif,Page,Page 18,954,18,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1sx92jr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx92jr,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380103_019.tif,Page,Page 19,955,19,ark:/21198/z1tx63gf,ark:/21198/z1933gb4,ark:/21198/z1p589sw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p589sw,1938,1938-01-03 (año 03 | no. 49)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_001.tif,Page,Page 1,956,1,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1jd7k2k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7k2k,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_002.tif,Page,Page 2,957,2,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1dn6tbv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6tbv,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_003.tif,Page,Page 3,958,3,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z18w62mh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w62mh,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_004.tif,Page,Page 4,959,4,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z15459w3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15459w3,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_005.tif,Page,Page 5,960,5,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z11g38jn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g38jn,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_006.tif,Page,Page 6,961,6,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1wq2s3t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2s3t,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_007.tif,Page,Page 7,962,7,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1rz219k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz219k,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_008.tif,Page,Page 8,963,8,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1n618n2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n618n2,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_009.tif,Page,Page 9,964,9,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1hf0hzs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0hzs,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_010.tif,Page,Page 10,965,10,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1cn9s6g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9s6g,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_011.tif,Page,Page 11,966,11,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z17w91g4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w91g4,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_012.tif,Page,Page 12,967,12,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z147705f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz147705f,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_013.tif,Page,Page 13,968,13,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z10g67fq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g67fq,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_014.tif,Page,Page 14,969,14,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1vq5qw4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5qw4,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_015.tif,Page,Page 15,970,15,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1qz506n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz506n,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_016.tif,Page,Page 16,971,16,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1m647j4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m647j4,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_017.tif,Page,Page 17,972,17,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1gf3grh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3grh,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_018.tif,Page,Page 18,973,18,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1bp2r33,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2r33,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_019.tif,Page,Page 19,974,19,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1710prj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710prj,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_020.tif,Page,Page 20,975,20,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1379z07,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1379z07,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_021.tif,Page,Page 21,976,21,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1zg9fgg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9fgg,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_022.tif,Page,Page 22,977,22,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1tq8ptn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8ptn,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380110_023.tif,Page,Page 23,978,23,ark:/21198/z1tx63gf,ark:/21198/z15b2qkz,ark:/21198/z1pz7z3b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz7z3b,1938,1938-01-10 (año 03 | no. 50)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_001.tif,Page,Page 1,979,1,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1k676dr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k676dr,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_002.tif,Page,Page 2,980,2,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1ff6fp1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6fp1,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_003.tif,Page,Page 3,981,3,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z19s4d94,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4d94,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_004.tif,Page,Page 4,982,4,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1613nm5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613nm5,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_005.tif,Page,Page 5,983,5,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1282wtj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282wtj,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_006.tif,Page,Page 6,984,6,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1xh2ddj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2ddj,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_007.tif,Page,Page 7,985,7,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1sr1npt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1npt,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_008.tif,Page,Page 8,986,8,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1p00wzd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00wzd,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_009.tif,Page,Page 9,987,9,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1j7057g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j7057g,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_010.tif,Page,Page 10,988,10,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1dj83xh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj83xh,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_011.tif,Page,Page 11,989,11,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z18s7c66,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7c66,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_012.tif,Page,Page 12,990,12,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1516mgs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516mgs,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_013.tif,Page,Page 13,991,13,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1185vsh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185vsh,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_014.tif,Page,Page 14,992,14,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1wh5c9m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5c9m,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_015.tif,Page,Page 15,993,15,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1rr4mjf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4mjf,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_016.tif,Page,Page 16,994,16,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1n32k7r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32k7r,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_017.tif,Page,Page 17,995,17,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1hb1tjg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1tjg,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_018.tif,Page,Page 18,996,18,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z1ck12sp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck12sp,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380117_019.tif,Page,Page 19,997,19,ark:/21198/z1tx63gf,ark:/21198/z11k1zzk,ark:/21198/z17t0b1x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0b1x,1938,1938-01-17 (año 03 | no. 51)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_001.tif,Page,Page 1,998,1,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1419kcv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419kcv,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_002.tif,Page,Page 2,999,2,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1088tmp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088tmp,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_003.tif,Page,Page 3,1000,3,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1vh8b6p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8b6p,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_004.tif,Page,Page 4,1001,4,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1qv68tc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv68tc,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_005.tif,Page,Page 5,1002,5,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1m35j2x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35j2x,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_006.tif,Page,Page 6,1003,6,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1gb4scn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4scn,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_007.tif,Page,Page 7,1004,7,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1bk41mv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk41mv,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_008.tif,Page,Page 8,1005,8,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z16t38z1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t38z1,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_009.tif,Page,Page 9,1006,9,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1322j6k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322j6k,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_010.tif,Page,Page 10,1007,10,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1z921rq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z921rq,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_011.tif,Page,Page 11,1008,11,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1tn00fq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn00fq,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_012.tif,Page,Page 12,1009,12,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1pv97qf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv97qf,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_013.tif,Page,Page 13,1010,13,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1k38gx4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38gx4,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_014.tif,Page,Page 14,1011,14,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z1fb7r6t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7r6t,1938,1938-01-24 (año 03 | no. 52)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380124_015.tif,Page,Page 15,1012,15,ark:/21198/z1tx63gf,ark:/21198/z1wx05t3,ark:/21198/z19k70hx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k70hx,1938,1938-01-24 (año 03 | no. 52)
