File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_001.tif,Page,Page 1,313,1,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1h731rc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h731rc,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_002.tif,Page,Page 2,314,2,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z17t07qn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t07qn,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_003.tif,Page,Page 3,315,3,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1419h3f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419h3f,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_004.tif,Page,Page 4,316,4,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1088rb8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088rb8,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_005.tif,Page,Page 5,317,5,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1vh87wd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh87wd,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_006.tif,Page,Page 6,318,6,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1m06rd7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06rd7,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_007.tif,Page,Page 7,319,7,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1g760rs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g760rs,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_008.tif,Page,Page 8,320,8,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1bk3zb2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk3zb2,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_009.tif,Page,Page 9,321,9,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1z91zgx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91zgx,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_010.tif,Page,Page 10,322,10,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1ps0fxh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0fxh,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_011.tif,Page,Page 11,323,11,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1fb7nx0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7nx0,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_012.tif,Page,Page 12,324,12,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z15t65j7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t65j7,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_013.tif,Page,Page 13,325,13,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1x94x93,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94x93,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_014.tif,Page,Page 14,326,14,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1ns3dxx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3dxx,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_015.tif,Page,Page 15,327,15,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1dc0mxz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0mxz,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_016.tif,Page,Page 16,328,16,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z14t94f9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t94f9,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_017.tif,Page,Page 17,329,17,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1w97w5q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97w5q,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_018.tif,Page,Page 18,330,18,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1mw534c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw534c,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_019.tif,Page,Page 19,331,19,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1cc3kr4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3kr4,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_020.tif,Page,Page 20,332,20,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1031bh5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031bh5,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_021.tif,Page,Page 21,333,21,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1qn8src,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8src,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_022.tif,Page,Page 22,334,22,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z1g479bg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g479bg,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451126_023.tif,Page,Page 23,335,23,ark:/21198/z13j5z8d,ark:/21198/z15b2mtv,ark:/21198/z16m5ssp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5ssp,1945,1945-11-26 (año 02 | no. 21)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_001.tif,Page,Page 1,336,1,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1z34jq5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34jq5,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_002.tif,Page,Page 2,337,2,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1pp1rqw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1rqw,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_003.tif,Page,Page 3,338,3,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1f5086n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f5086n,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_004.tif,Page,Page 4,339,4,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z15m8rq6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8rq6,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_005.tif,Page,Page 5,340,5,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1x666zn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x666zn,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_006.tif,Page,Page 6,341,6,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1np4qg5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4qg5,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_007.tif,Page,Page 7,342,7,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1d536x2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d536x2,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_008.tif,Page,Page 8,343,8,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z14r0dxs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0dxs,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_009.tif,Page,Page 9,344,9,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1w695t8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w695t8,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_010.tif,Page,Page 10,345,10,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1mp7p9b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7p9b,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_011.tif,Page,Page 11,346,11,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1gx6xj5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6xj5,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_012.tif,Page,Page 12,347,12,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1c565vk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c565vk,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_013.tif,Page,Page 13,348,13,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z17h44jk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h44jk,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_014.tif,Page,Page 14,349,14,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z13r3cwr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3cwr,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19451210_015.tif,Page,Page 15,350,15,ark:/21198/z13j5z8d,ark:/21198/z11k1w5f,ark:/21198/z1v724n0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v724n0,1945,1945-12-10 (año 02 | no. 22)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_001.tif,Page,Page 1,351,1,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1kq0n3m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0n3m,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_002.tif,Page,Page 2,352,2,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1b87v4j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87v4j,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_003.tif,Page,Page 3,353,3,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z12r6brc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6brc,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_004.tif,Page,Page 4,354,4,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1t753g5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t753g5,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_005.tif,Page,Page 5,355,5,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1jq3m14,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3m14,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_006.tif,Page,Page 6,356,6,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1990t2m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990t2m,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_007.tif,Page,Page 7,357,7,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z11r99kj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r99kj,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_008.tif,Page,Page 8,358,8,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1s7828w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s7828w,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_009.tif,Page,Page 9,359,9,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1ht5892,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5892,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_010.tif,Page,Page 10,360,10,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1893rxt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893rxt,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_011.tif,Page,Page 11,361,11,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z10s28d8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s28d8,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_012.tif,Page,Page 12,362,12,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1r8117d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r8117d,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_013.tif,Page,Page 13,363,13,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1gt877k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt877k,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_014.tif,Page,Page 14,364,14,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1796qqj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796qqj,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460114_015.tif,Page,Page 15,365,15,ark:/21198/z13j5z8d,ark:/21198/z1wt1cm7,ark:/21198/z1zs5ghx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5ghx,1946,1946-01-14 (año 03 | no. 02)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_001.tif,Page,Page 1,366,1,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1qc2pgh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2pgh,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_002.tif,Page,Page 2,367,2,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1fv1629,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv1629,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_003.tif,Page,Page 3,368,3,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1699pjq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699pjq,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_004.tif,Page,Page 4,369,4,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1xs8fff,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8fff,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_005.tif,Page,Page 5,370,5,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1pc5nd1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5nd1,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_006.tif,Page,Page 6,371,6,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1dv44xh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv44xh,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_007.tif,Page,Page 7,372,7,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1s49c28,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49c28,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_008.tif,Page,Page 8,373,8,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1hm7vhg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm7vhg,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_009.tif,Page,Page 9,374,9,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1vx32m0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx32m0,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_010.tif,Page,Page 10,375,10,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1md1k3c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1k3c,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_011.tif,Page,Page 11,376,11,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1bw02n9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw02n9,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_012.tif,Page,Page 12,377,12,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z13f78p7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f78p7,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_013.tif,Page,Page 13,378,13,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1tx61f5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx61f5,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_014.tif,Page,Page 14,379,14,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1kd4hwp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd4hwp,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460204_015.tif,Page,Page 15,380,15,ark:/21198/z13j5z8d,ark:/21198/z1s20mwt,ark:/21198/z1b01qwq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01qwq,1946,1946-02-04 (año 03 | no. 05)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_001.tif,Page,Page 1,381,1,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z12g07jd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g07jd,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_002.tif,Page,Page 2,382,2,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1sx908b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx908b,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_003.tif,Page,Page 3,383,3,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1jd7gt6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7gt6,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_004.tif,Page,Page 4,384,4,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1dr5fgr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5fgr,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_005.tif,Page,Page 5,385,5,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1904pt7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904pt7,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_006.tif,Page,Page 6,386,6,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1573z3x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573z3x,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_007.tif,Page,Page 7,387,7,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1wq2pt0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2pt0,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_008.tif,Page,Page 8,388,8,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1n616d3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n616d3,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_009.tif,Page,Page 9,389,9,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1cr8dd8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8dd8,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_010.tif,Page,Page 10,390,10,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1476wxp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476wxp,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_011.tif,Page,Page 11,391,11,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z10g6559,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g6559,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_012.tif,Page,Page 12,392,12,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1vq5nmq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5nmq,1946,1946-02-18 (año 03 | no. 07)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19460218_013.tif,Page,Page 13,393,13,ark:/21198/z13j5z8d,ark:/21198/z1n89w32,ark:/21198/z1qz4wzw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4wzw,1946,1946-02-18 (año 03 | no. 07)
