File Name,Object Type,Visibility,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_006.tif,Page,open,Page 6,283,6,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1f21s1z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21s1z,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_007.tif,Page,open,Page 7,284,7,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z19911ch,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19911ch,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_008.tif,Page,open,Page 8,285,8,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z15j08mb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j08mb,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_009.tif,Page,open,Page 9,286,9,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z11r9hxh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9hxh,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_010.tif,Page,open,Page 10,287,10,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1x37qvv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37qvv,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_011.tif,Page,open,Page 11,288,11,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1sb704x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb704x,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_012.tif,Page,open,Page 12,289,12,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1nk67d6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk67d6,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_013.tif,Page,open,Page 13,290,13,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1ht5gn1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5gn1,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_014.tif,Page,open,Page 14,291,14,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1d24qz2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24qz2,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_015.tif,Page,open,Page 15,292,15,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1894074,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1894074,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_016.tif,Page,open,Page 16,293,16,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z14j37hd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j37hd,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_017.tif,Page,open,Page 17,294,17,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z10w164h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w164h,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_018.tif,Page,open,Page 18,295,18,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1w40pq1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40pq1,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_019.tif,Page,open,Page 19,296,19,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1rb9xxv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9xxv,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_020.tif,Page,open,Page 20,297,20,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1mk966x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk966x,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_021.tif,Page,open,Page 21,298,21,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1gt8fhn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt8fhn,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_022.tif,Page,open,Page 22,299,22,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1c27ps7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27ps7,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_023.tif,Page,open,Page 23,300,23,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z1796z1g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796z1g,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980227_024.tif,Page,open,Page 24,301,24,ark:/21198/z10g6cgt,ark:/21198/z1xm17vz,ark:/21198/z13n4wsz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4wsz,1898,1898-02-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_001.tif,Page,open,Page 1,302,1,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1zw4dbh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw4dbh,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_002.tif,Page,open,Page 2,303,2,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1v43nj6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43nj6,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_003.tif,Page,open,Page 3,304,3,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1qc2wtg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2wtg,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_004.tif,Page,open,Page 4,305,4,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1km255f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km255f,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_005.tif,Page,open,Page 5,306,5,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1fv1dct,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv1dct,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_006.tif,Page,open,Page 6,307,6,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1b30npv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30npv,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_007.tif,Page,open,Page 7,308,7,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z16d8mc9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8mc9,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_008.tif,Page,open,Page 8,309,8,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z12n7vnk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7vnk,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_009.tif,Page,open,Page 9,310,9,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1xw7c47,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw7c47,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_010.tif,Page,open,Page 10,311,10,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1t46mdt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46mdt,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_011.tif,Page,open,Page 11,312,11,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1pc5vqj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5vqj,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_012.tif,Page,open,Page 12,313,12,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1jm5412,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm5412,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_013.tif,Page,open,Page 13,314,13,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1dv4c9b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv4c9b,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_014.tif,Page,open,Page 14,315,14,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z19629ww,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19629ww,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_015.tif,Page,open,Page 15,316,15,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z15f1k7g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1k7g,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_016.tif,Page,open,Page 16,317,16,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z11p0tfv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0tfv,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_017.tif,Page,open,Page 17,318,17,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1wx0b0d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx0b0d,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_018.tif,Page,open,Page 18,319,18,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1s49k9w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49k9w,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_019.tif,Page,open,Page 19,320,19,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1nc8tk5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8tk5,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980313_020.tif,Page,open,Page 20,321,20,ark:/21198/z10g6cgt,ark:/21198/z1sv0h36,ark:/21198/z1hm82tc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm82tc,1898,1898-03-13
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_001.tif,Page,open,Page 1,322,1,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1cz61jt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz61jt,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_002.tif,Page,open,Page 2,323,2,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z18658vv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18658vv,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_003.tif,Page,open,Page 3,324,3,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z14f4j2n,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4j2n,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_004.tif,Page,open,Page 4,325,4,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z10p3scc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3scc,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_005.tif,Page,open,Page 5,326,5,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1vx38xh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx38xh,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_006.tif,Page,open,Page 6,327,6,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1r52j52,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52j52,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_007.tif,Page,open,Page 7,328,7,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1mh0gvn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0gvn,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_008.tif,Page,open,Page 8,329,8,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1gq9r57,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9r57,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_009.tif,Page,open,Page 9,330,9,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1bz90fw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz90fw,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_010.tif,Page,open,Page 10,331,10,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z17687p1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17687p1,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_011.tif,Page,open,Page 11,332,11,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z13f7h05,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7h05,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_012.tif,Page,open,Page 12,333,12,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1zp70gd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp70gd,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_013.tif,Page,open,Page 13,334,13,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1tx67s4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx67s4,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_014.tif,Page,open,Page 14,335,14,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1q846f0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q846f0,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_015.tif,Page,open,Page 15,336,15,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1kh3fpt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3fpt,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_016.tif,Page,open,Page 16,337,16,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1fr2q1d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2q1d,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_017.tif,Page,open,Page 17,338,17,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1b01z73,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01z73,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_018.tif,Page,open,Page 18,339,18,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z16716j6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16716j6,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_019.tif,Page,open,Page 19,340,19,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z12g0ftg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0ftg,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_020.tif,Page,open,Page 20,341,20,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1xp9zbn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9zbn,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980327_021.tif,Page,open,Page 21,342,21,ark:/21198/z10g6cgt,ark:/21198/z1p29rf4,ark:/21198/z1t17x2d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17x2d,1898,1898-03-27
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_001.tif,Page,open,Page 1,343,1,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1p875b2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p875b2,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_002.tif,Page,open,Page 2,344,2,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1jh6dkw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6dkw,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_003.tif,Page,open,Page 3,345,3,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1dr5ntq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5ntq,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_004.tif,Page,open,Page 4,346,4,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1904x45,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904x45,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_005.tif,Page,open,Page 5,347,5,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z15745dt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15745dt,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_006.tif,Page,open,Page 6,348,6,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z11g3dnn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g3dnn,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_007.tif,Page,open,Page 7,349,7,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1wt1mm4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1mm4,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_008.tif,Page,open,Page 8,350,8,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1s20vx5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20vx5,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_009.tif,Page,open,Page 9,351,9,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1n9045s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n9045s,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_010.tif,Page,open,Page 10,352,10,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1hh9cd2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9cd2,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_011.tif,Page,open,Page 11,353,11,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1cr8mqs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8mqs,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_012.tif,Page,open,Page 12,354,12,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1807w0s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807w0s,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_013.tif,Page,open,Page 13,355,13,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z147748f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz147748f,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_014.tif,Page,open,Page 14,356,14,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z10k52z1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k52z1,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_015.tif,Page,open,Page 15,357,15,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1vt4kh6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4kh6,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_016.tif,Page,open,Page 16,358,16,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1r23trb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23trb,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_017.tif,Page,open,Page 17,359,17,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1m932z3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m932z3,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_018.tif,Page,open,Page 18,360,18,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1gj2b9p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj2b9p,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_019.tif,Page,open,Page 19,361,19,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1bs1kh2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1kh2,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980410_020.tif,Page,open,Page 20,362,20,ark:/21198/z10g6cgt,ark:/21198/z1j990qs,ark:/21198/z1710tt3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710tt3,1898,1898-04-10
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980430_001.tif,Page,open,Page 1,363,1,ark:/21198/z10g6cgt,ark:/21198/z1dj880g,ark:/21198/z13b8sj0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8sj0,1898,1898-04-30
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980430_002.tif,Page,open,Page 2,364,2,ark:/21198/z10g6cgt,ark:/21198/z1dj880g,ark:/21198/z1zk893j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk893j,1898,1898-04-30
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980430_003.tif,Page,open,Page 3,365,3,ark:/21198/z10g6cgt,ark:/21198/z1dj880g,ark:/21198/z1tt7jbc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7jbc,1898,1898-04-30
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980430_004.tif,Page,open,Page 4,366,4,ark:/21198/z10g6cgt,ark:/21198/z1dj880g,ark:/21198/z1q26skh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26skh,1898,1898-04-30
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980430_005.tif,Page,open,Page 5,367,5,ark:/21198/z10g6cgt,ark:/21198/z1dj880g,ark:/21198/z1k961wm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k961wm,1898,1898-04-30
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980430_006.tif,Page,open,Page 6,368,6,ark:/21198/z10g6cgt,ark:/21198/z1dj880g,ark:/21198/z1fj5959,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj5959,1898,1898-04-30
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980430_007.tif,Page,open,Page 7,369,7,ark:/21198/z10g6cgt,ark:/21198/z1dj880g,ark:/21198/z19s4jd4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4jd4,1898,1898-04-30
Masters/othermasters/DEPcayohueso/images/1898/ihc_cayohueso_18980430_008.tif,Page,open,Page 8,370,8,ark:/21198/z10g6cgt,ark:/21198/z1dj880g,ark:/21198/z1642h3f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642h3f,1898,1898-04-30
